OBJECTID,Latitude,Longitude,StopID,Stop_name,Direction,WkdyService,SatService,SunService,Mode,Routes_ser,Community_Name,Community_Type,Full_Label
5299,40.36669,-79.847956,S02160,5TH ST AT COCHRAN ST,Inbound,Yes,Yes,Yes,Bus,59,DUQUESNE,CITY,Duquesne
5300,40.366503,-79.847919,S02170,5TH ST AT COCHRAN ST,Outbound,Yes,Yes,Yes,Bus,59,DUQUESNE,CITY,Duquesne
5301,40.364673,-79.846984,S02180,5TH ST AT CRAWFORD AVE,Inbound,Yes,Yes,Yes,Bus,59,DUQUESNE,CITY,Duquesne
5302,40.371275,-79.849713,S02210,5TH ST AT KENNEDY AVE,Inbound,Yes,Yes,Yes,Bus,59,DUQUESNE,CITY,Duquesne
5303,40.368472,-79.8485,S02250,5TH ST AT PRISCILLA AVE,Inbound,Yes,Yes,Yes,Bus,59,DUQUESNE,CITY,Duquesne
5304,40.368281,-79.84827,S02260,5TH ST AT PRISCILLA AVE,Outbound,Yes,Yes,Yes,Bus,59,DUQUESNE,CITY,Duquesne
5305,40.369368,-79.848903,S02270,5TH ST AT VIOLA AVE,Inbound,Yes,Yes,Yes,Bus,59,DUQUESNE,CITY,Duquesne
5306,40.292112,-79.889302,S02500,7TH ST OPP WORTHINGTON AVE FS,Outbound,Yes,Yes,Yes,Bus,Y46,CLAIRTON,CITY,Clairton
5307,40.407186,-79.910768,S02550,8TH AVE AT AMITY ST,Both,Yes,Yes,Yes,Bus,"52L, 53L, 59, 61C",HOMESTEAD,BOROUGH,Homestead Borough
5308,40.407175,-79.910404,S02570,8TH AVE AT AMITY ST FS,Both,Yes,Yes,Yes,Bus,"52L, 53, 53L, 59, 61C",HOMESTEAD,BOROUGH,Homestead Borough
5309,40.407984,-79.90919,S02610,8TH AVE AT ANN ST,Both,Yes,Yes,Yes,Bus,"52L, 59, 61C",HOMESTEAD,BOROUGH,Homestead Borough
5310,40.407878,-79.909006,S02620,8TH AVE AT ANN ST FS,Both,Yes,Yes,Yes,Bus,"52L, 53, 53L, 59, 61C",HOMESTEAD,BOROUGH,Homestead Borough
5311,40.408944,-79.905292,S02660,8TH AVE AT DICKSON ST,Both,Yes,Yes,Yes,Bus,"52L, 59, 61C",HOMESTEAD,BOROUGH,Homestead Borough
5312,40.408742,-79.905681,S02670,8TH AVE AT DICKSON ST,Both,Yes,Yes,Yes,Bus,"52L, 59, 61C",MUNHALL,BOROUGH,Munhall Borough
5313,40.409125,-79.8988,S02715,8TH AVE AT GRANT ST,Both,Yes,Yes,Yes,Bus,"52L, 59, 61C",MUNHALL,BOROUGH,Munhall Borough
5314,40.40905,-79.903981,S02750,8TH AVE AT HEISEL ST,Both,Yes,Yes,Yes,Bus,"52L, 59, 61C",HOMESTEAD,BOROUGH,Homestead Borough
5315,40.408875,-79.903387,S02820,8TH AVE AT LIBRARY PL,Both,Yes,Yes,No,Bus,"52L, 59, 61C",MUNHALL,BOROUGH,Munhall Borough
5316,40.408832,-79.907374,S02830,8TH AVE AT MCCLURE ST,Both,Yes,Yes,No,Bus,"52L, 59, 61C",HOMESTEAD,BOROUGH,Homestead Borough
5317,40.408618,-79.907536,S02840,8TH AVE AT MCCLURE ST,Both,Yes,Yes,Yes,Bus,"52L, 53, 53L, 59, 61C",HOMESTEAD,BOROUGH,Homestead Borough
5318,40.408585,-79.895356,S02880,8TH AVE AT RAVINE ST,Both,Yes,Yes,Yes,Bus,"52L, 59, 61C",MUNHALL,BOROUGH,Munhall Borough
5319,40.406249,-79.91207,S02910,8TH AVE AT WEST ST (HI-LEVEL BRIDGE),Inbound,Yes,Yes,Yes,Bus,"52L, 53L, 57, 61C",HOMESTEAD,BOROUGH,Homestead Borough
5320,40.40613,-79.911848,S02930,8TH AVE AT WEST ST FS,Both,Yes,Yes,Yes,Bus,"52L, 53, 53L, 57, 59, 61C",HOMESTEAD,BOROUGH,Homestead Borough
5321,40.409206,-79.901104,S02965,8TH AVE OPP ANDREW ST,Both,Yes,Yes,Yes,Bus,"52L, 59, 61C",MUNHALL,BOROUGH,Munhall Borough
5322,40.40932,-79.898685,S02990,8TH AVE OPP GRANT ST,Both,Yes,Yes,No,Bus,"52L, 59, 61C",MUNHALL,BOROUGH,Munhall Borough
5323,40.408759,-79.895273,S03090,8TH AVE OPP RAVINE ST,Both,Yes,Yes,Yes,Bus,"52L, 59, 61C",MUNHALL,BOROUGH,Munhall Borough
5324,40.406538,-79.909999,S03530,9TH AVE AT AMITY ST,Outbound,Yes,Yes,Yes,Bus,"53, 53L",HOMESTEAD,BOROUGH,Homestead Borough
5325,40.407235,-79.908548,S03550,9TH AVE AT ANN ST,Outbound,Yes,Yes,Yes,Bus,"53, 53L",HOMESTEAD,BOROUGH,Homestead Borough
5326,40.410302,-79.99765,S03950,ALICE ST AT CAMFIELD ST,Both,Yes,Yes,Yes,Bus,54,BON AIR,HOOD,Bon Air Neighborhood
5327,40.410066,-79.995262,S03970,ALICE ST AT GEORGIA AVE,Both,Yes,No,No,Bus,54,KNOXVILLE,HOOD,Knoxville Neighborhood
5328,40.418277,-79.988161,S04000,AMANDA ST AT ARLINGTON AVE,Inbound,Yes,Yes,Yes,Bus,"51L, 54",MOUNT OLIVER,BOROUGH,Mount Oliver Borough
5329,40.416541,-79.988059,S04010,AMANDA ST AT CHARLES ST,Inbound,Yes,Yes,Yes,Bus,54,MOUNT OLIVER,BOROUGH,Mount Oliver Borough
5330,40.415513,-79.988025,S04040,AMANDA ST AT GOLDBACH WAY,Inbound,Yes,Yes,Yes,Bus,"44, 54",MOUNT OLIVER,BOROUGH,Mount Oliver Borough
5331,40.405824,-79.909597,S04090,AMITY ST AT 10TH AVE,Outbound,Yes,Yes,Yes,Bus,"53, 53L",HOMESTEAD,BOROUGH,Homestead Borough
5332,40.407394,-79.910996,S04097,AMITY ST AT 7TH ST,Outbound,Yes,Yes,Yes,Bus,57,HOMESTEAD,BOROUGH,Homestead Borough
5333,40.407187,-79.911022,S04110,AMITY ST AT 8TH AVE NS,Inbound,Yes,Yes,Yes,Bus,57,HOMESTEAD,BOROUGH,Homestead Borough
5334,40.410038,-79.912651,S04150,AMITY ST OPP TARGET DR,Inbound,Yes,Yes,Yes,Bus,"53L, 57, 61D, 64",HOMESTEAD,BOROUGH,Homestead Borough
5335,40.409885,-79.912231,S04160,AMITY ST AT TARGET DR,Both,Yes,Yes,Yes,Bus,"53, 53L, 57, 59, 61D, 64",HOMESTEAD,BOROUGH,Homestead Borough
5336,40.407786,-79.909087,S04190,ANN ST AT 8TH AVE,Inbound,Yes,Yes,Yes,Bus,53L,HOMESTEAD,BOROUGH,Homestead Borough
5337,40.417603,-79.986158,S04260,ARLINGTON AVE AT S 18TH ST,Outbound,Yes,Yes,Yes,Bus,48,SOUTHSIDE SLOPES,HOOD,Southside Slopes Neighborhood
5338,40.418578,-79.988521,S04270,ARLINGTON AVE AT AMANDA ST,Both,Yes,Yes,Yes,Bus,"48, 51L",ALLENTOWN,HOOD,Allentown Neighborhood
5339,40.418559,-79.98821,S04280,ARLINGTON AVE OPP AMANDA ST,Outbound,Yes,Yes,Yes,Bus,48,ALLENTOWN,HOOD,Allentown Neighborhood
5340,40.417943,-79.987181,S04290,ARLINGTON AVE AT JOHN ST FS,Both,Yes,Yes,Yes,Bus,"48, 51L, 54",MOUNT OLIVER,BOROUGH,Mount Oliver Borough
5341,40.41754,-79.971504,S04310,ARLINGTON AVE AT CLOVER ST,Inbound,Yes,Yes,Yes,Bus,48,ARLINGTON,HOOD,Arlington Neighborhood
5342,40.417654,-79.971169,S04320,ARLINGTON AVE OPP CLOVER ST,Outbound,Yes,Yes,Yes,Bus,48,SOUTHSIDE SLOPES,HOOD,Southside Slopes Neighborhood
5343,40.417492,-79.969631,S04330,ARLINGTON AVE AT COLOGNE ST,Inbound,Yes,Yes,Yes,Bus,48,ARLINGTON,HOOD,Arlington Neighborhood
5344,40.417233,-79.967835,S04360,ARLINGTON AVE AT DENGLER ST,Inbound,Yes,Yes,Yes,Bus,48,ARLINGTON,HOOD,Arlington Neighborhood
5345,40.417509,-79.972631,S04390,ARLINGTON AVE AT ELEANOR ST,Outbound,Yes,Yes,Yes,Bus,48,SOUTHSIDE SLOPES,HOOD,Southside Slopes Neighborhood
5346,40.417211,-79.976146,S04400,ARLINGTON AVE AT FERNLEAF ST,Inbound,Yes,Yes,Yes,Bus,48,ARLINGTON,HOOD,Arlington Neighborhood
5347,40.417609,-79.982741,S04410,ARLINGTON AVE AT FREDERICK ST,Inbound,Yes,Yes,Yes,Bus,48,MOUNT OLIVER,BOROUGH,Mount Oliver Borough
5348,40.41912,-79.989038,S04430,ARLINGTON AVE AT FREELAND ST,Outbound,Yes,Yes,Yes,Bus,48,ALLENTOWN,HOOD,Allentown Neighborhood
5349,40.417414,-79.965539,S04450,JOSEPHINE ST AT ARLINGTON AVE,Outbound,Yes,Yes,Yes,Bus,48,SOUTHSIDE SLOPES,HOOD,Southside Slopes Neighborhood
5350,40.417994,-79.978526,S04460,ARLINGTON AVE AT JULIA ST,Outbound,Yes,Yes,Yes,Bus,48,SOUTHSIDE SLOPES,HOOD,Southside Slopes Neighborhood
5351,40.42014,-79.990941,S04480,ARLINGTON AVE AT KNOX AVE,Both,Yes,Yes,Yes,Bus,"48, 51L",ALLENTOWN,HOOD,Allentown Neighborhood
5352,40.417562,-79.984648,S04490,ARLINGTON AVE AT KOEHLER ST,Inbound,Yes,Yes,Yes,Bus,48,MOUNT OLIVER,BOROUGH,Mount Oliver Borough
5353,40.417656,-79.984399,S04500,ARLINGTON AVE AT KOEHLER ST,Outbound,Yes,Yes,Yes,Bus,48,SOUTHSIDE SLOPES,HOOD,Southside Slopes Neighborhood
5354,40.41785,-79.977208,S04510,ARLINGTON AVE AT MARENGO ST STEPS,Outbound,Yes,Yes,Yes,Bus,48,SOUTHSIDE SLOPES,HOOD,Southside Slopes Neighborhood
5355,40.417352,-79.968631,S04520,ARLINGTON AVE AT RINNE ST STEPS,Inbound,Yes,Yes,Yes,Bus,48,ARLINGTON,HOOD,Arlington Neighborhood
5356,40.417753,-79.980926,S04530,ARLINGTON AVE AT #1849,Outbound,Yes,Yes,Yes,Bus,48,SOUTHSIDE SLOPES,HOOD,Southside Slopes Neighborhood
5357,40.417218,-79.965773,S04550,ARLINGTON AVE OPP JOSEPHINE ST,Inbound,Yes,Yes,Yes,Bus,48,ARLINGTON,HOOD,Arlington Neighborhood
5358,40.417905,-79.978899,S04620,ARLINGTON AVE AT SPRING ST,Inbound,Yes,Yes,Yes,Bus,48,ARLINGTON,HOOD,Arlington Neighborhood
5359,40.417308,-79.97436,S04650,ARLINGTON AVE AT STERLING ST,Outbound,Yes,Yes,Yes,Bus,48,SOUTHSIDE SLOPES,HOOD,Southside Slopes Neighborhood
5360,40.417528,-79.969303,S04660,ARLINGTON AVE OPP COLOGNE ST,Outbound,Yes,Yes,Yes,Bus,48,SOUTHSIDE SLOPES,HOOD,Southside Slopes Neighborhood
5361,40.417323,-79.973469,S04670,ARLINGTON AVE OPP CONWAY ST,Inbound,Yes,Yes,Yes,Bus,48,ARLINGTON,HOOD,Arlington Neighborhood
5362,40.417269,-79.967579,S04680,ARLINGTON AVE OPP DENGLER ST,Outbound,Yes,No,No,Bus,48,SOUTHSIDE SLOPES,HOOD,Southside Slopes Neighborhood
5363,40.41716,-79.975765,S04720,ARLINGTON AVE AT FERNLEAF ST,Outbound,Yes,No,No,Bus,48,SOUTHSIDE SLOPES,HOOD,Southside Slopes Neighborhood
5364,40.417693,-79.982573,S04730,ARLINGTON AVE OPP FREDERICK ST,Outbound,Yes,No,No,Bus,48,SOUTHSIDE SLOPES,HOOD,Southside Slopes Neighborhood
5365,40.417768,-79.977213,S04750,ARLINGTON AVE OPP MARENGO ST STEPS,Inbound,Yes,No,No,Bus,48,ARLINGTON,HOOD,Arlington Neighborhood
5366,40.417346,-79.968432,S04760,ARLINGTON AVE OPP RINNE ST STEPS,Outbound,Yes,No,No,Bus,48,ARLINGTON,HOOD,Arlington Neighborhood
5367,40.417662,-79.981069,S04770,ARLINGTON AVE OPP #1849,Inbound,Yes,No,No,Bus,48,ARLINGTON,HOOD,Arlington Neighborhood
5368,40.387778,-79.932653,S05232,BALDWIN RD AT HOLY ANGEL SCHOOL,Outbound,Yes,No,No,Bus,56,HAYS,HOOD,Hays Neighborhood
5369,40.389559,-79.932709,S05235,BALDWIN RD AT GLASS RUN RD,Inbound,Yes,No,No,Bus,56,HAYS,HOOD,Hays Neighborhood
5370,40.387018,-79.932674,S05236,BALDWIN RD OPP RAMP ST,Outbound,Yes,No,No,Bus,56,HAYS,HOOD,Hays Neighborhood
5371,40.355488,-80.002955,S05260,BAPTIST RD AT LACHMAN DR,Inbound,Yes,Yes,Yes,Bus,Y45,WHITEHALL,BOROUGH,Whitehall Borough
5372,40.352596,-80.009896,S05270,BAPTIST RD AT MCKEE DR,Inbound,Yes,Yes,Yes,Bus,Y45,WHITEHALL,BOROUGH,Whitehall Borough
5373,40.352837,-80.009499,S05280,BAPTIST RD AT MCKEE DR FS,Outbound,Yes,Yes,Yes,Bus,Y45,WHITEHALL,BOROUGH,Whitehall Borough
5374,40.35347,-80.007023,S05330,BAPTIST RD AT #5341,Inbound,Yes,Yes,Yes,Bus,Y45,WHITEHALL,BOROUGH,Whitehall Borough
5375,40.353533,-80.00715,S05350,BAPTIST RD AT #5348,Outbound,Yes,Yes,Yes,Bus,Y45,WHITEHALL,BOROUGH,Whitehall Borough
5376,40.357624,-80.000313,S05370,BAPTIST RD AT WEYMAN RD FS (CASTE VILLAGE),Outbound,Yes,Yes,Yes,Bus,Y45,WHITEHALL,BOROUGH,Whitehall Borough
5377,40.353953,-80.005206,S05380,BAPTIST RD AT WINDVALE DR,Inbound,Yes,Yes,Yes,Bus,Y45,WHITEHALL,BOROUGH,Whitehall Borough
5378,40.354018,-80.00528,S05390,BAPTIST RD AT WINDVALE DR FS,Outbound,Yes,Yes,Yes,Bus,Y45,WHITEHALL,BOROUGH,Whitehall Borough
5379,40.355729,-80.002876,S05430,BAPTIST RD OPP LACHMAN DR,Outbound,Yes,Yes,Yes,Bus,Y45,WHITEHALL,BOROUGH,Whitehall Borough
5380,40.414384,-79.988247,S05480,BAUSMAN ST AT BROWNSVILLE RD,Both,Yes,Yes,Yes,Bus,"44, 54",KNOXVILLE,HOOD,Knoxville Neighborhood
5381,40.414106,-79.994996,S05490,BAUSMAN ST OPP GEORGIA AVE STEPS,Inbound,Yes,Yes,Yes,Bus,54,KNOXVILLE,HOOD,Knoxville Neighborhood
5382,40.414162,-79.993133,S05510,BAUSMAN ST AT GRIMES AVE,Inbound,Yes,Yes,Yes,Bus,54,KNOXVILLE,HOOD,Knoxville Neighborhood
5383,40.414189,-79.992143,S05560,BAUSMAN ST AT ROMEYN ST,Inbound,Yes,Yes,Yes,Bus,54,KNOXVILLE,HOOD,Knoxville Neighborhood
5384,40.414261,-79.989848,S05570,BAUSMAN ST AT KNOX AVE FS,Both,Yes,Yes,Yes,Bus,"44, 54",KNOXVILLE,HOOD,Knoxville Neighborhood
5385,40.420065,-79.997423,S06270,BELTZHOOVER AVE AT CLIMAX ST,Both,Yes,Yes,Yes,Bus,"44, 54",BELTZHOOVER,HOOD,Beltzhoover Neighborhood
5386,40.419785,-79.997221,S06271,BELTZHOOVER AVE AT CLIMAX ST,Outbound,Yes,No,No,Bus,54,ALLENTOWN,HOOD,Allentown Neighborhood
5387,40.419155,-79.997407,S06273,BELTZHOOVER AVE AT FREELAND ST,Inbound,Yes,No,No,Bus,54,BELTZHOOVER,HOOD,Beltzhoover Neighborhood
5388,40.418952,-79.997203,S06274,BELTZHOOVER AVE AT FREELAND ST,Outbound,Yes,No,No,Bus,54,ALLENTOWN,HOOD,Allentown Neighborhood
5389,40.418473,-79.997412,S06275,BELTZHOOVER AVE AT CEDARHURST ST,Inbound,Yes,Yes,Yes,Bus,54,BELTZHOOVER,HOOD,Beltzhoover Neighborhood
5390,40.417749,-79.997157,S06276,BELTZHOOVER AVE AT ORCHARD PL,Outbound,Yes,Yes,Yes,Bus,54,KNOXVILLE,HOOD,Knoxville Neighborhood
5391,40.421349,-79.997466,S06280,BELTZHOOVER AVE AT WARRINGTON AVE FS,Both,Yes,Yes,Yes,Bus,"44, 54",BELTZHOOVER,HOOD,Beltzhoover Neighborhood
5392,40.4215,-79.99731,S06290,BELTZHOOVER AVE AT WARRINGTON AVE,Both,Yes,Yes,No,Bus,"44, 54",ALLENTOWN,HOOD,Allentown Neighborhood
5393,40.416495,-79.99731,S06300,BELTZHOOVER AVE OPP CHARLES ST,Both,Yes,Yes,No,Bus,"44, 54",BELTZHOOVER,HOOD,Beltzhoover Neighborhood
5394,40.414067,-79.997346,S06305,BERND ST AT BAUSMAN ST,Inbound,Yes,Yes,Yes,Bus,54,BELTZHOOVER,HOOD,Beltzhoover Neighborhood
5395,40.343411,-79.994165,S06480,BLOSSOM RD AT LAUREL DR FS,Inbound,Yes,Yes,Yes,Bus,Y45,BALDWIN,BOROUGH,Baldwin Borough
5396,40.343468,-79.994433,S06490,BLOSSOM RD AT LAUREL DR,Outbound,Yes,Yes,Yes,Bus,Y45,BALDWIN,BOROUGH,Baldwin Borough
5397,40.343923,-79.996902,S06500,BLOSSOM RD AT MCANULTY RD,Inbound,Yes,Yes,Yes,Bus,Y45,BALDWIN,BOROUGH,Baldwin Borough
5398,40.410252,-79.998066,S06620,BON AIR AVE AT CAMFIELD ST,Both,Yes,Yes,No,Bus,54,BON AIR,HOOD,Bon Air Neighborhood
5399,40.395117,-79.986906,S08130,BROWNSVILLE RD AT W AGNEW AVE,Outbound,Yes,Yes,Yes,Bus,"51, 51L",CARRICK,HOOD,Carrick Neighborhood
5400,40.394284,-79.986508,S08135,BROWNSVILLE RD OPP MADELINE ST,Outbound,Yes,Yes,Yes,Bus,51,CARRICK,HOOD,Carrick Neighborhood
5401,40.41419,-79.988276,S08140,BROWNSVILLE RD AT BAUSMAN ST FS,Outbound,Yes,Yes,Yes,Bus,"51, 54",KNOXVILLE,HOOD,Knoxville Neighborhood
5402,40.351423,-79.988541,S08160,BROWNSVILLE RD AT AUDBERT DR,Outbound,Yes,Yes,Yes,Bus,Y47,WHITEHALL,BOROUGH,Whitehall Borough
5403,40.360843,-79.990724,S08170,BROWNSVILLE RD AT BAPTIST RD FS,Inbound,Yes,Yes,No,Bus,Y47,WHITEHALL,BOROUGH,Whitehall Borough
5404,40.402155,-79.989361,S08210,BROWNSVILLE RD AT BIRMINGHAM AVE,Inbound,Yes,Yes,Yes,Bus,51,CARRICK,HOOD,Carrick Neighborhood
5405,40.387283,-79.983978,S08220,BROWNSVILLE RD AT BISCAYNE DR,Outbound,Yes,Yes,Yes,Bus,"51, 51L",CARRICK,HOOD,Carrick Neighborhood
5406,40.380704,-79.976021,S08230,BROWNSVILLE RD AT #3010 (BRENTWOOD LOOP),Outbound,Yes,Yes,Yes,Bus,"51, 51L",BRENTWOOD,BOROUGH,Brentwood Borough
5407,40.368379,-79.976664,S08240,BROWNSVILLE RD AT BREDNICK AVE,Inbound,Yes,Yes,No,Bus,"51, 51L",BRENTWOOD,BOROUGH,Brentwood Borough
5408,40.367445,-79.978477,S08270,BROWNSVILLE RD AT W BRENTRIDGE AVE FS,Inbound,Yes,Yes,Yes,Bus,"51, 51L",BRENTWOOD,BOROUGH,Brentwood Borough
5409,40.364831,-79.98294,S08320,BROWNSVILLE RD OPP DEWALT AVE FS,Inbound,Yes,Yes,Yes,Bus,"51, 51L",BRENTWOOD,BOROUGH,Brentwood Borough
5410,40.353939,-79.989732,S08360,BROWNSVILLE RD AT CARLYN DR,Inbound,Yes,Yes,Yes,Bus,Y47,WHITEHALL,BOROUGH,Whitehall Borough
5411,40.405086,-79.99086,S08370,BROWNSVILLE RD AT CEDRICTON ST FS,Outbound,Yes,Yes,Yes,Bus,51,CARRICK,HOOD,Carrick Neighborhood
5412,40.416431,-79.987013,S08380,BROWNSVILLE RD AT CHARLES ST,Outbound,Yes,Yes,Yes,Bus,"51, 54",MOUNT OLIVER,BOROUGH,Mount Oliver Borough
5413,40.385732,-79.978757,S08390,BROWNSVILLE RD AT CHURCHVIEW AVE,Inbound,Yes,Yes,No,Bus,51,CARRICK,HOOD,Carrick Neighborhood
5414,40.386881,-79.981867,S08400,BROWNSVILLE RD AT CLIFTON BLVD,Inbound,Yes,Yes,Yes,Bus,"51, 51L",CARRICK,HOOD,Carrick Neighborhood
5415,40.396613,-79.987607,S08430,BROWNSVILLE RD AT CRAILO AVE,Inbound,Yes,Yes,Yes,Bus,"51, 51L",CARRICK,HOOD,Carrick Neighborhood
5416,40.358339,-79.990682,S08440,BROWNSVILLE RD AT CURRY RD,Outbound,Yes,Yes,Yes,Bus,Y47,WHITEHALL,BOROUGH,Whitehall Borough
5417,40.395066,-79.986704,S08460,BROWNSVILLE RD AT E AGNEW AVE,Inbound,Yes,Yes,Yes,Bus,"51, 51L",CARRICK,HOOD,Carrick Neighborhood
5418,40.379128,-79.97542,S08470,BROWNSVILLE RD AT E FRANCIS AVE,Inbound,Yes,Yes,Yes,Bus,"51, 51L",BRENTWOOD,BOROUGH,Brentwood Borough
5419,40.377699,-79.975346,S08480,BROWNSVILLE RD AT E GARDEN RD,Inbound,Yes,Yes,No,Bus,"51, 51L",BRENTWOOD,BOROUGH,Brentwood Borough
5420,40.399742,-79.98903,S08490,BROWNSVILLE RD AT E MEYERS AVE,Inbound,Yes,Yes,Yes,Bus,"51, 51L",CARRICK,HOOD,Carrick Neighborhood
5421,40.350181,-79.987877,S08500,BROWNSVILLE RD AT FELIX DR,Outbound,Yes,Yes,Yes,Bus,Y47,WHITEHALL,BOROUGH,Whitehall Borough
5422,40.415486,-79.987436,S08550,BROWNSVILLE RD AT GOLDBACH WAY,Outbound,Yes,Yes,Yes,Bus,"51, 54",MOUNT OLIVER,BOROUGH,Mount Oliver Borough
5423,40.365934,-79.981689,S08560,BROWNSVILLE RD AT MEADOWBROOK BLVD,Inbound,Yes,Yes,Yes,Bus,"51, 51L",BRENTWOOD,BOROUGH,Brentwood Borough
5424,40.371889,-79.975262,S08590,BROWNSVILLE RD AT HILLMAN ST FS,Inbound,Yes,Yes,Yes,Bus,"51, 51L",BRENTWOOD,BOROUGH,Brentwood Borough
5425,40.375046,-79.975487,S08600,BROWNSVILLE RD AT PARK DR,Inbound,Yes,Yes,Yes,Bus,"51, 51L",BRENTWOOD,BOROUGH,Brentwood Borough
5426,40.375008,-79.975651,S08610,BROWNSVILLE RD AT HILLSON AVE FS,Outbound,Yes,Yes,Yes,Bus,"51, 51L",BRENTWOOD,BOROUGH,Brentwood Borough
5427,40.343499,-79.985242,S08620,BROWNSVILLE RD AT HOLLOW HAVEN DR FS,Outbound,Yes,Yes,Yes,Bus,Y47,BALDWIN,BOROUGH,Baldwin Borough
5428,40.369061,-79.975794,S08670,BROWNSVILLE RD AT KAUFMANN AVE FS,Outbound,Yes,Yes,No,Bus,"51, 51L",BRENTWOOD,BOROUGH,Brentwood Borough
5429,40.410791,-79.990284,S08700,BROWNSVILLE RD AT KNOX AVE,Outbound,Yes,Yes,Yes,Bus,"51, 51L, 54",KNOXVILLE,HOOD,Knoxville Neighborhood
5430,40.394398,-79.986369,S08710,BROWNSVILLE RD AT MADELINE ST FS,Inbound,Yes,Yes,Yes,Bus,51,CARRICK,HOOD,Carrick Neighborhood
5431,40.410466,-79.990269,S08720,BROWNSVILLE RD OPP KNOX AVE,Inbound,Yes,Yes,Yes,Bus,"51, 51L, 54",MOUNT OLIVER,BOROUGH,Mount Oliver Borough
5432,40.412102,-79.989714,S08730,BROWNSVILLE RD AT MARLAND AVE,Outbound,Yes,Yes,Yes,Bus,"51, 54",KNOXVILLE,HOOD,Knoxville Neighborhood
5433,40.372957,-79.975575,S08760,BROWNSVILLE RD AT MARYLEA AVE,Outbound,Yes,Yes,Yes,Bus,"51, 51L",BRENTWOOD,BOROUGH,Brentwood Borough
5434,40.384479,-79.97804,S08770,BROWNSVILLE RD AT MAYTIDE ST,Outbound,Yes,Yes,Yes,Bus,"51, 51L",CARRICK,HOOD,Carrick Neighborhood
5435,40.355363,-79.990736,S08780,BROWNSVILLE RD AT MCANULTY RD,Outbound,Yes,Yes,Yes,Bus,Y47,WHITEHALL,BOROUGH,Whitehall Borough
5436,40.408819,-79.991186,S08790,BROWNSVILLE RD AT MCKINLEY ST,Outbound,Yes,Yes,Yes,Bus,"51, 51L, 54",KNOXVILLE,HOOD,Knoxville Neighborhood
5437,40.403883,-79.990282,S08840,BROWNSVILLE RD AT NOBLES LN,Outbound,Yes,Yes,No,Bus,"51, 51L",CARRICK,HOOD,Carrick Neighborhood
5438,40.41321,-79.988772,S08860,BROWNSVILLE RD OPP MATTHEWS AVE,Inbound,Yes,Yes,Yes,Bus,"51, 54",MOUNT OLIVER,BOROUGH,Mount Oliver Borough
5439,40.389279,-79.985559,S08890,BROWNSVILLE RD AT OVERBROOK BLVD,Outbound,Yes,Yes,Yes,Bus,"51, 51L",CARRICK,HOOD,Carrick Neighborhood
5440,40.38129,-79.976278,S08910,BROWNSVILLE RD AT OWENDALE AVE,Outbound,Yes,No,No,Bus,51,,,
5441,40.391375,-79.986767,S08930,BROWNSVILLE RD AT PARKFIELD ST,Outbound,Yes,Yes,No,Bus,"51, 51L",CARRICK,HOOD,Carrick Neighborhood
5442,40.388079,-79.984632,S09000,BROWNSVILLE RD AT #2347,Inbound,Yes,Yes,Yes,Bus,51,CARRICK,HOOD,Carrick Neighborhood
5443,40.368455,-79.976789,S09040,BROWNSVILLE RD OPP BREDNICK AVE (#3902),Outbound,Yes,Yes,Yes,Bus,"51, 51L",BRENTWOOD,BOROUGH,Brentwood Borough
5444,40.384065,-79.977563,S09090,BROWNSVILLE RD AT SANKEY AVE,Inbound,Yes,Yes,Yes,Bus,"51, 51L",,,
5445,40.376559,-79.975565,S09100,BROWNSVILLE RD AT SCENERIDGE AVE,Outbound,Yes,Yes,Yes,Bus,"51, 51L",BRENTWOOD,BOROUGH,Brentwood Borough
5446,40.382843,-79.977001,S09140,BROWNSVILLE RD AT STEWART AVE,Outbound,Yes,Yes,No,Bus,51,CARRICK,HOOD,Carrick Neighborhood
5447,40.347329,-79.986255,S09150,BROWNSVILLE RD AT STREETS RUN RD FS,Inbound,Yes,Yes,Yes,Bus,Y47,WHITEHALL,BOROUGH,Whitehall Borough
5448,40.401028,-79.989213,S09180,BROWNSVILLE RD AT THE BOULEVARD,Inbound,Yes,Yes,No,Bus,"51, 51L",CARRICK,HOOD,Carrick Neighborhood
5449,40.416,-79.98707,S09200,BROWNSVILLE RD AT WALNUT ST FS,Inbound,Yes,Yes,No,Bus,51,MOUNT OLIVER,BOROUGH,Mount Oliver Borough
5450,40.370531,-79.975282,S09230,BROWNSVILLE RD AT W WILLOCK RD,Outbound,Yes,Yes,Yes,Bus,"51, 51L",BRENTWOOD,BOROUGH,Brentwood Borough
5451,40.370642,-79.97512,S09240,BROWNSVILLE RD AT E WILLOCK RD FS,Inbound,Yes,Yes,Yes,Bus,"51, 51L",BRENTWOOD,BOROUGH,Brentwood Borough
5452,40.398285,-79.988714,S09250,BROWNSVILLE RD AT W CHERRYHILL ST NS,Outbound,Yes,Yes,No,Bus,51,CARRICK,HOOD,Carrick Neighborhood
5453,40.37941,-79.975635,S09270,BROWNSVILLE RD AT W FRANCIS AVE,Outbound,Yes,Yes,Yes,Bus,"51, 51L",BRENTWOOD,BOROUGH,Brentwood Borough
5454,40.377845,-79.975531,S09280,BROWNSVILLE RD AT W GARDEN RD,Outbound,Yes,Yes,Yes,Bus,"51, 51L",BRENTWOOD,BOROUGH,Brentwood Borough
