id,timestamp,question,fid,text
8e6ab60b-409f-4aa1-acbd-2269a070cd41,2019-06-28T17:31:09,7 - Pittsburgh areas,10135,Downtown (Pittsburgh)
8e6ab60b-409f-4aa1-acbd-2269a070cd41,2019-06-28T17:31:09,8 - Allegheny County areas,10067,East Hills
8e6ab60b-409f-4aa1-acbd-2269a070cd41,2019-06-28T17:31:09,9 - PAAC Routes Used,34,77 - Penn Hills
8e6ab60b-409f-4aa1-acbd-2269a070cd41,2019-06-28T17:31:09,9 - PAAC Routes Used,63,P16 - Penn Hills Flyer
8e6ab60b-409f-4aa1-acbd-2269a070cd41,2019-06-28T17:31:09,11 - Current Transit Frequency,,Daily commute
8e6ab60b-409f-4aa1-acbd-2269a070cd41,2019-06-28T17:31:09,11 - Current Transit Usage,,Commuting/Work
8e6ab60b-409f-4aa1-acbd-2269a070cd41,2019-06-28T17:31:09,12 - Other Transport Used,,Private car
8e6ab60b-409f-4aa1-acbd-2269a070cd41,2019-06-28T17:31:09,12 - Why Other Transport Used,,Transit isn't reliable to get me where I'm going on time
8e6ab60b-409f-4aa1-acbd-2269a070cd41,2019-06-28T17:31:09,13 - Age,,45-54 years old
8e6ab60b-409f-4aa1-acbd-2269a070cd41,2019-06-28T17:31:09,13 - Employment status,,Full-time employment
8e6ab60b-409f-4aa1-acbd-2269a070cd41,2019-06-28T17:31:09,13 - Where From,,Penn Hills Township
8e6ab60b-409f-4aa1-acbd-2269a070cd41,2019-06-28T17:31:09,14 - Gender,,Woman
8e6ab60b-409f-4aa1-acbd-2269a070cd41,2019-06-28T17:31:09,14 - Race,,White
8e6ab60b-409f-4aa1-acbd-2269a070cd41,2019-06-28T17:31:09,15 - Comments,,
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,3 - Area of interest,1,McKeesport and the Mon Valley
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,4 - Communities of interest,25,Braddock Hills Borough
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,4 - Communities of interest,100,Duquesne
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,4 - Communities of interest,30,East Pittsburgh Borough
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,4 - Communities of interest,90,Homestead Borough
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,4 - Communities of interest,110,McKeesport
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,4 - Communities of interest,20,North Braddock Borough
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,4 - Communities of interest,75,North Versailles Township
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,4 - Communities of interest,5,Rankin Borough
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,4 - Communities of interest,135,Swissvale Borough
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,4 - Communities of interest,92,West Homestead Borough
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,4 - Communities of interest,186,Whitaker Borough
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,5 - Destinations,19569,Hawkins Village 
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,5 - Destinations,19583,Homestead Apartments B 
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,5 - Destinations,19344,Kane Regional Center McKeesport
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,5 - Destinations,19572,Orchard Park 
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,5 - Destinations,19578,Prospect Terrace 
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,6 - Corridor preference,1010,Mon Valley via East Busway (P7 Corridor) 
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,7 - Pittsburgh areas,10135,Downtown (Pittsburgh)
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,7 - Pittsburgh areas,10149,Mon Valley neighborhoods (Pittsburgh)
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,7 - Pittsburgh areas,10130,Oakland (Pittsburgh)
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,7 - Pittsburgh areas,10162,Penn and Liberty Ave neighborhoods (Pittsburgh)
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,7 - Pittsburgh areas,10187,Shadyside and Squirrel Hill (Pittsburgh)
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,7 - Pittsburgh areas,10134,The Strip (Pittsburgh)
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,8 - Allegheny County areas,10048,Airport Corridor / Parkway West
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,9 - PAAC Routes Used,102,59 - Mon Valley
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,9 - PAAC Routes Used,4,61C - McKeesport - Homestead
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,11 - Current Transit Frequency,,"Rarely, maybe a couple times a year"
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,11 - Current Transit Usage,,Errands
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,12 - Other Transport Used,,Uber/Lyft
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,12 - Why Other Transport Used,,Too expensive
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,13 - Age,,35-44 years old
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,13 - Employment status,,Full-time employment
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,13 - Where From,,Duquesne
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,14 - Gender,,Woman
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,14 - Race,,Black or African American
8f16ca0d-c8c6-4380-bfbc-5fd94cdce940,2019-07-04T02:26:03,15 - Comments,,"definitely infrastructure of roads, better lighting at bus stops, lights on buses"
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,3 - Area of interest,1,McKeesport and the Mon Valley
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,3 - Area of interest,2,Monroeville and Eastern Suburbs
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,4 - Communities of interest,120,Wilkinsburg Borough
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,5 - Destinations,19583,Homestead Apartments B 
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,5 - Destinations,19309,The Waterfront
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,6 - Corridor preference,1050,Monroeville via Wilkinsburg (67 Corridor)
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,7 - Pittsburgh areas,10135,Downtown (Pittsburgh)
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,7 - Pittsburgh areas,10150,East End neighborhoods (Pittsburgh)
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,8 - Allegheny County areas,10003,North Hills / Parkway North
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,9 - PAAC Routes Used,94,12 - McKnight
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,9 - PAAC Routes Used,20,14 - Ohio Valley
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,9 - PAAC Routes Used,18,BLLB - Blue Line Library
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,9 - PAAC Routes Used,19,BLSV - Blue Line South Hills Village
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,9 - PAAC Routes Used,11,O12 - McKnight Flyer
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,9 - PAAC Routes Used,15,P1 - East Busway - All Stops
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,9 - PAAC Routes Used,12,P2 - East Busway Short
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,9 - PAAC Routes Used,77,RED - Red Line Castle Shannon
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,10 - Routing Type Preference,,"1-Faster and more direct buses, but with more transfers and wider bus stop spacing."
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,11 - Current Transit Frequency,,Daily commute
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,11 - Current Transit Usage,,School
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,11 - Current Transit Usage,,Family
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,12 - Other Transport Used,,Private car
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,12 - Why Other Transport Used,,Public transit is not available where I am travelling to/from
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,13 - Age,,35-44 years old
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,13 - Employment status,,Student
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,13 - Where From,,Wexford
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,14 - Gender,,Man
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,14 - Race,,White
8f1ed425-40f7-464a-b2ff-682020cea270,2019-08-20T17:48:18,15 - Comments,,
90c2c5cd-77b6-4394-984d-4f514e2ab479,2019-06-26T18:02:52,3 - Area of interest,1,McKeesport and the Mon Valley
90c2c5cd-77b6-4394-984d-4f514e2ab479,2019-06-26T18:02:52,4 - Communities of interest,90,Homestead Borough
90c2c5cd-77b6-4394-984d-4f514e2ab479,2019-06-26T18:02:52,4 - Communities of interest,95,Munhall Borough
90c2c5cd-77b6-4394-984d-4f514e2ab479,2019-06-26T18:02:52,4 - Communities of interest,92,West Homestead Borough
90c2c5cd-77b6-4394-984d-4f514e2ab479,2019-06-26T18:02:52,5 - Destinations,17038,Carnegie Library of Homestead
90c2c5cd-77b6-4394-984d-4f514e2ab479,2019-06-26T18:02:52,5 - Destinations,18134,South Hills Family Medicine LLC
90c2c5cd-77b6-4394-984d-4f514e2ab479,2019-06-26T18:02:52,5 - Destinations,19309,The Waterfront
90c2c5cd-77b6-4394-984d-4f514e2ab479,2019-06-26T18:02:52,6 - Corridor preference,1000,Mon Valley via Homestead (61C Corridor)
90c2c5cd-77b6-4394-984d-4f514e2ab479,2019-06-26T18:02:52,7 - Pittsburgh areas,10135,Downtown (Pittsburgh)
90c2c5cd-77b6-4394-984d-4f514e2ab479,2019-06-26T18:02:52,7 - Pittsburgh areas,10130,Oakland (Pittsburgh)
90c2c5cd-77b6-4394-984d-4f514e2ab479,2019-06-26T18:02:52,9 - PAAC Routes Used,4,61C - McKeesport - Homestead
90c2c5cd-77b6-4394-984d-4f514e2ab479,2019-06-26T18:02:52,9 - PAAC Routes Used,29,61D - Murray
90c2c5cd-77b6-4394-984d-4f514e2ab479,2019-06-26T18:02:52,9 - PAAC Routes Used,50,93 - Lawrenceville - Oakland - Hazelwood
90c2c5cd-77b6-4394-984d-4f514e2ab479,2019-06-26T18:02:52,11 - Current Transit Frequency,,Daily commute
90c2c5cd-77b6-4394-984d-4f514e2ab479,2019-06-26T18:02:52,11 - Current Transit Usage,,Commuting/Work
90c2c5cd-77b6-4394-984d-4f514e2ab479,2019-06-26T18:02:52,12 - Other Transport Used,,Private car
90c2c5cd-77b6-4394-984d-4f514e2ab479,2019-06-26T18:02:52,12 - Why Other Transport Used,,Transit doesn't come often enough
90c2c5cd-77b6-4394-984d-4f514e2ab479,2019-06-26T18:02:52,12 - Why Other Transport Used,,Transit isn't reliable to get me where I'm going on time
90c2c5cd-77b6-4394-984d-4f514e2ab479,2019-06-26T18:02:52,13 - Age,,35-44 years old
90c2c5cd-77b6-4394-984d-4f514e2ab479,2019-06-26T18:02:52,13 - Employment status,,Full-time employment
90c2c5cd-77b6-4394-984d-4f514e2ab479,2019-06-26T18:02:52,13 - Where From,,West Homestead Borough
90c2c5cd-77b6-4394-984d-4f514e2ab479,2019-06-26T18:02:52,14 - Gender,,Woman
90c2c5cd-77b6-4394-984d-4f514e2ab479,2019-06-26T18:02:52,14 - Race,,White
90c2c5cd-77b6-4394-984d-4f514e2ab479,2019-06-26T18:02:52,15 - Comments,,
92c8d816-8ccd-4f1f-8c72-c1d35f373b4e,2019-09-21T14:31:21,3 - Area of interest,1,McKeesport and the Mon Valley
92c8d816-8ccd-4f1f-8c72-c1d35f373b4e,2019-09-21T14:31:21,4 - Communities of interest,10,Braddock Borough
92c8d816-8ccd-4f1f-8c72-c1d35f373b4e,2019-09-21T14:31:21,4 - Communities of interest,20,North Braddock Borough
92c8d816-8ccd-4f1f-8c72-c1d35f373b4e,2019-09-21T14:31:21,4 - Communities of interest,75,North Versailles Township
92c8d816-8ccd-4f1f-8c72-c1d35f373b4e,2019-09-21T14:31:21,5 - Destinations,address.6379605834782362,"Grant Street, Mckeesport, Pennsylvania 15132, United States"
92c8d816-8ccd-4f1f-8c72-c1d35f373b4e,2019-09-21T14:31:21,5 - Destinations,poi.2156073585381,"Walmart, 877 Freeport Rd, Pittsburgh, Pennsylvania 15215, United States"
92c8d816-8ccd-4f1f-8c72-c1d35f373b4e,2019-09-21T14:31:21,6 - Corridor preference,1000,Mon Valley via Homestead (61C Corridor)
92c8d816-8ccd-4f1f-8c72-c1d35f373b4e,2019-09-21T14:31:21,7 - Pittsburgh areas,10135,Downtown (Pittsburgh)
92c8d816-8ccd-4f1f-8c72-c1d35f373b4e,2019-09-21T14:31:21,8 - Allegheny County areas,10048,Airport Corridor / Parkway West
92c8d816-8ccd-4f1f-8c72-c1d35f373b4e,2019-09-21T14:31:21,9 - PAAC Routes Used,54,56 - Lincoln Place
92c8d816-8ccd-4f1f-8c72-c1d35f373b4e,2019-09-21T14:31:21,9 - PAAC Routes Used,4,61C - McKeesport - Homestead
92c8d816-8ccd-4f1f-8c72-c1d35f373b4e,2019-09-21T14:31:21,11 - Current Transit Frequency,,Several times a week
92c8d816-8ccd-4f1f-8c72-c1d35f373b4e,2019-09-21T14:31:21,11 - Current Transit Usage,,Family
92c8d816-8ccd-4f1f-8c72-c1d35f373b4e,2019-09-21T14:31:21,11 - Current Transit Usage,,Medical
92c8d816-8ccd-4f1f-8c72-c1d35f373b4e,2019-09-21T14:31:21,12 - Other Transport Used,,ACCESS
92c8d816-8ccd-4f1f-8c72-c1d35f373b4e,2019-09-21T14:31:21,12 - Why Other Transport Used,,Other
92c8d816-8ccd-4f1f-8c72-c1d35f373b4e,2019-09-21T14:31:21,13 - Age,,65-74 years old
92c8d816-8ccd-4f1f-8c72-c1d35f373b4e,2019-09-21T14:31:21,13 - Employment status,,Retired
92c8d816-8ccd-4f1f-8c72-c1d35f373b4e,2019-09-21T14:31:21,13 - Where From,,McKeesport
92c8d816-8ccd-4f1f-8c72-c1d35f373b4e,2019-09-21T14:31:21,14 - Gender,,Man
92c8d816-8ccd-4f1f-8c72-c1d35f373b4e,2019-09-21T14:31:21,14 - Race,,Black or African American
92c8d816-8ccd-4f1f-8c72-c1d35f373b4e,2019-09-21T14:31:21,15 - Comments,,
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,3 - Area of interest,2,Monroeville and Eastern Suburbs
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,4 - Communities of interest,165,Churchill Borough
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,4 - Communities of interest,150,Monroeville
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,5 - Destinations,19200,Giant Eagle #76
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,5 - Destinations,19201,Giant Eagle #77
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,5 - Destinations,19308,Miracle Mile
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,6 - Corridor preference,1030,Mon Valley via Keystone Commons
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,7 - Pittsburgh areas,10135,Downtown (Pittsburgh)
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,7 - Pittsburgh areas,10150,East End neighborhoods (Pittsburgh)
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,7 - Pittsburgh areas,10149,Mon Valley neighborhoods (Pittsburgh)
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,8 - Allegheny County areas,10002,Allegheny Valley
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,8 - Allegheny County areas,10067,East Hills
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,9 - PAAC Routes Used,59,67 - Monroeville
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,9 - PAAC Routes Used,64,P67 - Monroeville Flyer
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,10 - Routing Type Preference,,3
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,11 - Current Transit Frequency,,Daily commute
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,11 - Current Transit Usage,,Commuting/Work
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,12 - Other Transport Used,,Private car
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,12 - Other Transport Used,,Uber/Lyft
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,12 - Other Transport Used,,Walking
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,12 - Why Other Transport Used,,Public transit is not available where I am travelling to/from
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,12 - Why Other Transport Used,,Transit doesn't come often enough
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,12 - Why Other Transport Used,,No transit service at the times I need it
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,12 - Why Other Transport Used,,The stops/stations are hard to get to because of bad or no sidewalks
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,12 - Why Other Transport Used,,I usually need to carry too many things
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,12 - Why Other Transport Used,,Transit isn't reliable to get me where I'm going on time
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,13 - Age,,25-34 years old
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,13 - Employment status,,Full-time employment
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,13 - Where From,,Churchill Borough
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,14 - Gender,,Woman
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,14 - Race,,White
931d1936-3183-45e4-bf9b-92d034b12493,2019-08-30T12:16:37,15 - Comments,,"I'm content with public transit for my daily work commute from Churchill into downtown Pittsburgh, but when it comes to traveling for work to other areas of Allegheny County, running errands (e.g., grocery shopping and retail shopping), visiting family, or going to my place of worship, I don't feel like I have as many direct options in terms of public transit from where I live. I'm fortunate enough to have a car that I can use to get to those places with ease, and I actually prefer to drive in most cases, but I know that others are not so fortunate.

The area that I strongly believe needs a connection to the P67 line is the Churchill Valley area of Penn Hills. I have known several people who walk along unsafe, unpaved sides of roads along Rodi Road for 30 minutes to get to the P67 stop at William Penn Highway and Rodi Road. I also go to the Penn Hills shopping center once a week to run errands. I believe Rodi Road had a bus route on that strip in the past, but no longer does, and it would be great to see it come back.

Thank you also for your beautifully designed website, infographics, and interactive maps! Props to everyone involved! It was a pleasure to learn about your initiative and take this survey."
933df625-29a9-4bec-a474-7da184a573be,2019-08-10T17:55:22,3 - Area of interest,2,Monroeville and Eastern Suburbs
933df625-29a9-4bec-a474-7da184a573be,2019-08-10T17:55:22,4 - Communities of interest,150,Monroeville
933df625-29a9-4bec-a474-7da184a573be,2019-08-10T17:55:22,5 - Destinations,address.2714948572948986,"Old William Penn Highway, Monroeville, Pennsylvania 15146, United States"
933df625-29a9-4bec-a474-7da184a573be,2019-08-10T17:55:22,6 - Corridor preference,1040,Monroeville via 376 (P67 Corridor)
933df625-29a9-4bec-a474-7da184a573be,2019-08-10T17:55:22,7 - Pittsburgh areas,10150,East End neighborhoods (Pittsburgh)
933df625-29a9-4bec-a474-7da184a573be,2019-08-10T17:55:22,7 - Pittsburgh areas,10143,Lawrenceville (Pittsburgh)
933df625-29a9-4bec-a474-7da184a573be,2019-08-10T17:55:22,7 - Pittsburgh areas,10136,North Side neighborhoods (Pittsburgh)
933df625-29a9-4bec-a474-7da184a573be,2019-08-10T17:55:22,7 - Pittsburgh areas,10130,Oakland (Pittsburgh)
933df625-29a9-4bec-a474-7da184a573be,2019-08-10T17:55:22,8 - Allegheny County areas,10048,Airport Corridor / Parkway West
933df625-29a9-4bec-a474-7da184a573be,2019-08-10T17:55:22,8 - Allegheny County areas,10003,North Hills / Parkway North
933df625-29a9-4bec-a474-7da184a573be,2019-08-10T17:55:22,9 - PAAC Routes Used,18,BLLB - Blue Line Library
933df625-29a9-4bec-a474-7da184a573be,2019-08-10T17:55:22,9 - PAAC Routes Used,77,RED - Red Line Castle Shannon
933df625-29a9-4bec-a474-7da184a573be,2019-08-10T17:55:22,10 - Routing Type Preference,,"1-Faster and more direct buses, but with more transfers and wider bus stop spacing."
933df625-29a9-4bec-a474-7da184a573be,2019-08-10T17:55:22,11 - Current Transit Frequency,,"Rarely, maybe a couple times a year"
933df625-29a9-4bec-a474-7da184a573be,2019-08-10T17:55:22,11 - Current Transit Usage,,Errands
933df625-29a9-4bec-a474-7da184a573be,2019-08-10T17:55:22,11 - Current Transit Usage,,Social
933df625-29a9-4bec-a474-7da184a573be,2019-08-10T17:55:22,12 - Other Transport Used,,Private car
933df625-29a9-4bec-a474-7da184a573be,2019-08-10T17:55:22,12 - Other Transport Used,,Uber/Lyft
933df625-29a9-4bec-a474-7da184a573be,2019-08-10T17:55:22,12 - Why Other Transport Used,,No transit service at the times I need it
933df625-29a9-4bec-a474-7da184a573be,2019-08-10T17:55:22,12 - Why Other Transport Used,,Other
933df625-29a9-4bec-a474-7da184a573be,2019-08-10T17:55:22,13 - Age,,35-44 years old
933df625-29a9-4bec-a474-7da184a573be,2019-08-10T17:55:22,13 - Employment status,,Full-time employment
933df625-29a9-4bec-a474-7da184a573be,2019-08-10T17:55:22,13 - Where From,,Brookline (Pittsburgh)
933df625-29a9-4bec-a474-7da184a573be,2019-08-10T17:55:22,14 - Gender,,Man
933df625-29a9-4bec-a474-7da184a573be,2019-08-10T17:55:22,14 - Race,,White
933df625-29a9-4bec-a474-7da184a573be,2019-08-10T17:55:22,15 - Comments,,
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,3 - Area of interest,1,McKeesport and the Mon Valley
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,3 - Area of interest,2,Monroeville and Eastern Suburbs
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,4 - Communities of interest,90,Homestead Borough
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,4 - Communities of interest,150,Monroeville
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,4 - Communities of interest,120,Wilkinsburg Borough
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,5 - Destinations,17879,Frick Park
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,5 - Destinations,19307,Monroeville Mall
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,5 - Destinations,19309,The Waterfront
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,5 - Destinations,poi.3143916124271,"Dairy Queen, 2525 Monroeville Blvd, Monroeville, Pennsylvania 15146, United States"
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,6 - Corridor preference,1050,Monroeville via Wilkinsburg (67 Corridor)
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,7 - Pittsburgh areas,10135,Downtown (Pittsburgh)
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,7 - Pittsburgh areas,10150,East End neighborhoods (Pittsburgh)
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,7 - Pittsburgh areas,10160,Highland Park and surrounding neighborhoods (Pittsburgh)
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,7 - Pittsburgh areas,10143,Lawrenceville (Pittsburgh)
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,7 - Pittsburgh areas,10137,North Side and North Shore (Pittsburgh)
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,7 - Pittsburgh areas,10136,North Side neighborhoods (Pittsburgh)
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,7 - Pittsburgh areas,10130,Oakland (Pittsburgh)
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,7 - Pittsburgh areas,10162,Penn and Liberty Ave neighborhoods (Pittsburgh)
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,7 - Pittsburgh areas,10187,Shadyside and Squirrel Hill (Pittsburgh)
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,8 - Allegheny County areas,10002,Allegheny Valley
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,8 - Allegheny County areas,10003,North Hills / Parkway North
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,9 - PAAC Routes Used,4,61C - McKeesport - Homestead
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,9 - PAAC Routes Used,16,71B - Highland Park
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,9 - PAAC Routes Used,57,75 - Ellsworth
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,9 - PAAC Routes Used,37,87 - Friendship
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,9 - PAAC Routes Used,87,P3 - East Busway - Oakland
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,10 - Routing Type Preference,,6
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,11 - Current Transit Frequency,,Multiple trips per day
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,11 - Current Transit Usage,,Commuting/Work
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,11 - Current Transit Usage,,Errands
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,11 - Current Transit Usage,,Medical
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,11 - Current Transit Usage,,Social
93fa2223-ff32-4940-aeaa-17626030d944,2019-06-27T18:11:37,11 - Current Transit Usage,,Other
