Pittsburgh Chateau Area,Pittsburgh Lower North Side,Pittsburgh Upper North Side,Allegheny County Northwest,Allegheny County North (remainder),Hazelwood,Squirrel Hill,Oakland,South Side,Shadyside,Waterfront (West Homestead Homestead Munhall(part)),Downtown,East Liberty,Strip District,Pittsburgh East (remainder),Hays Lincoln Place,Verona Oakmont Penn Hills,Plum Borough,Monroeville Pitcairn Turtle Creek,Wilkinsburg Wilkins Braddock and vicinity,Wilmerding Wall North Versailles,McKeesport White Oak,Lincoln Liberty Port Vue,Elizabeth Forward South Versailles,Munhall Whitaker Duquesne,Baldwin Brentwood Whitehall West Mifflin,Allegheny County Southeast (remainder),Allegheny County West,Armstrong County East,Armstrong County West,Beaver County South,Beaver County North,Butler County,Fayette County,Greene County,Indiana County,Lawrence County,Washington County,Westmoreland County,Midtown/Uptown,Highland Park,Homewood/Lincoln-Lemington,Pittsburgh Southwest (remainder),Allegheny County Southcentral
22,29.0,13.0,6.0,18.0,26.0,19.0,197.0,56.0,7.0,35.0,630.0,11.0,9.0,28.0,11.0,4.0,0.0,6.0,18.0,6.0,11.0,5.0,2.0,22.0,294.0,41.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,5.0,42.0,1.0,10.0,144.0,175.0
8,7.0,1.0,0.0,0.0,10.0,11.0,56.0,24.0,7.0,13.0,266.0,3.0,7.0,6.0,5.0,2.0,0.0,11.0,17.0,5.0,21.0,9.0,11.0,19.0,144.0,200.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,83.0,6.0,18.0,0.0,3.0,46.0,153.0
61,68.0,18.0,111.0,98.0,3.0,9.0,89.0,29.0,5.0,2.0,799.0,1.0,15.0,19.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,2105.0,0.0,0.0,21.0,21.0,5.0,0.0,0.0,0.0,0.0,153.0,0.0,38.0,1.0,2.0,165.0,262.0
0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,41.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.0,173.0,0.0,0.0,131.0,0.0,0.0,305.0,0.0,0.0,272.0,0.0,0.0,2.0,0.0,0.0
0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,17.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,212.0,0.0,0.0,305.0,0.0,0.0,3.0,0.0,0.0,35.0,0.0,0.0,9.0,0.0,0.0
9,0.0,2.0,102.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0,0.0,0.0,456.0,192.0,27.0,0.0,0.0,0.0,3.0,68.0,0.0,0.0,0.0,0.0,10.0,20.0
14,21.0,10.0,189.0,347.0,0.0,0.0,1.0,2.0,0.0,0.0,123.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.0,0.0,0.0,391.0,1623.0,412.0,0.0,0.0,0.0,130.0,15.0,0.0,5.0,0.0,0.0,9.0,6.0
9,23.0,13.0,80.0,1157.0,0.0,0.0,1.0,1.0,1.0,0.0,51.0,5.0,1.0,19.0,0.0,22.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,11.0,35.0,6.0,77.0,4489.0,0.0,0.0,0.0,92.0,0.0,27.0,4.0,3.0,13.0,0.0,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,4.0,16.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2456.0,150.0,0.0,0.0,298.0,798.0,0.0,0.0,0.0,0.0,2.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,864.0,0.0,0.0,161.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,2161.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.0,359.0,351.0,0.0,0.0,0.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,10.0,2.0,11.0,1.0,6.0,1.0,3.0,8.0,0.0,12.0,165.0,0.0,1.0,2.0,5.0,0.0,0.0,2.0,3.0,9.0,32.0,18.0,34.0,16.0,164.0,184.0,835.0,0.0,0.0,8.0,3.0,0.0,101.0,62.0,0.0,0.0,4783.0,183.0,7.0,0.0,0.0,76.0,554.0
5,11.0,2.0,0.0,734.0,10.0,59.0,108.0,16.0,39.0,36.0,277.0,60.0,9.0,84.0,6.0,310.0,162.0,832.0,276.0,172.0,147.0,28.0,56.0,56.0,108.0,87.0,0.0,67.0,7.0,0.0,0.0,54.0,120.0,0.0,199.0,0.0,259.0,7539.0,20.0,14.0,111.0,10.0,20.0
2,2.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,2.0,0.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0
2,7.0,1.0,2.0,19.0,2.0,4.0,31.0,3.0,6.0,0.0,34.0,14.0,0.0,21.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,4.0,2.0
4,8.0,1.0,1.0,29.0,2.0,18.0,77.0,5.0,14.0,1.0,80.0,20.0,2.0,23.0,0.0,10.0,0.0,6.0,19.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,31.0,8.0,4.0
56,83.0,17.0,12.0,47.0,12.0,13.0,173.0,82.0,10.0,13.0,945.0,11.0,22.0,34.0,2.0,3.0,0.0,5.0,12.0,1.0,1.0,0.0,0.0,3.0,44.0,3.0,209.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,49.0,0.0,3.0,287.0,204.0
53,80.0,19.0,23.0,51.0,6.0,15.0,172.0,54.0,7.0,14.0,1012.0,10.0,22.0,35.0,2.0,2.0,0.0,3.0,8.0,2.0,8.0,0.0,1.0,7.0,115.0,52.0,533.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,2.0,52.0,1.0,8.0,233.0,1285.0
