District,District Name,StopID,StopName,Routes Impacted
43,Pittsburgh Southwest (remainder),X00740,BANKSVILLE RD AT DAYS INN,36
43,Pittsburgh Southwest (remainder),X00750,BANKSVILLE RD AT WENZELL AVE,36
43,Pittsburgh Southwest (remainder),X00760,BANKSVILLE RD AT CARNAHAN RD,36
43,Pittsburgh Southwest (remainder),X00780,BANKSVILLE RD AT #2857,36
43,Pittsburgh Southwest (remainder),X00800,BANKSVILLE RD AT BANKSVILLE AVE,36
43,Pittsburgh Southwest (remainder),X01250,BELTZHOOVER AVE AT EDGEMONT ST,43
43,Pittsburgh Southwest (remainder),X01260,BELTZHOOVER AVE AT EUREKA ST,43
43,Pittsburgh Southwest (remainder),X01270,BELTZHOOVER AVE AT EUREKA ST,43
43,Pittsburgh Southwest (remainder),X01280,BELTZHOOVER AVE AT KATHLEEN ST,43
43,Pittsburgh Southwest (remainder),X01290,BELTZHOOVER AVE AT WARRINGTON AVE,43
44,Allegheny County Southcentral,X01550,BEVERLY RD AT COCHRAN RD,36
44,Allegheny County Southcentral,X01580,BEVERLY RD AT MEADOWCROFT AVE,36
44,Allegheny County Southcentral,X01590,BEVERLY RD AT MEADOWCROFT AVE,36
44,Allegheny County Southcentral,X01600,BEVERLY RD AT OVERLOOK DR,36
44,Allegheny County Southcentral,X01610,BEVERLY RD AT PARKER DR,36
44,Allegheny County Southcentral,X01620,BEVERLY RD AT PARKER DR,36
44,Allegheny County Southcentral,X01640,BEVERLY RD AT W MARLIN DR,36
44,Allegheny County Southcentral,X01650,BEVERLY RD AT W MARLIN DR,36
44,Allegheny County Southcentral,X01660,BEVERLY RD OPP RALSTON PL,36
43,Pittsburgh Southwest (remainder),X01870,BOGGS AVE AT DEWITT ST FS,43
43,Pittsburgh Southwest (remainder),X01880,BOGGS AVE AT GREENBUSH ST,43
43,Pittsburgh Southwest (remainder),X01890,BOGGS AVE AT LELIA ST,43
43,Pittsburgh Southwest (remainder),X01900,BOGGS AVE AT KRAMER WAY,43
43,Pittsburgh Southwest (remainder),X01905,BOGGS AVE AT LELIA ST,43
43,Pittsburgh Southwest (remainder),X01920,BOGGS AVE AT PAUL ST,43
43,Pittsburgh Southwest (remainder),X01930,BOGGS AVE AT SMITH WAY,43
43,Pittsburgh Southwest (remainder),X01935,BOGGS AVE AT SOFFEL ST,43
43,Pittsburgh Southwest (remainder),X01945,BOGGS AVE AT ST JUSTIN'S PLAZA,43
43,Pittsburgh Southwest (remainder),X01950,BOGGS AVE AT WARRINGTON AVE,"40, 43"
43,Pittsburgh Southwest (remainder),X01960,BOGGS AVE AT WARRINGTON AVE FS,"40, 43"
43,Pittsburgh Southwest (remainder),X01970,BOGGS AVE OPP WYOMING ST,43
43,Pittsburgh Southwest (remainder),X01995,BOGGS AVE OPP PAUL ST,43
43,Pittsburgh Southwest (remainder),X02010,BOGGS AVE AT #207,43
44,Allegheny County Southcentral,X02040,BOWER HILL RD AT BOWER HILL APTS,41
44,Allegheny County Southcentral,X02050,BOWER HILL RD AT CARNEGIE DR,41
44,Allegheny County Southcentral,X02060,BOWER HILL RD AT CLEMSON DR,41
44,Allegheny County Southcentral,X02070,BOWER HILL RD AT COCHRAN RD,41
44,Allegheny County Southcentral,X02080,BOWER HILL RD AT COCHRAN RD FS,41
44,Allegheny County Southcentral,X02090,BOWER HILL RD AT COOK SCHOOL RD,41
44,Allegheny County Southcentral,X02120,BOWER HILL RD AT FIRWOOD DR,41
44,Allegheny County Southcentral,X02130,BOWER HILL RD AT HILLAIRE DR FS,41
44,Allegheny County Southcentral,X02150,BOWER HILL RD AT KANE BLVD,41
44,Allegheny County Southcentral,X02160,BOWER HILL RD AT KELSO RD,41
44,Allegheny County Southcentral,X02170,BOWER HILL RD AT LONGRIDGE DR,41
44,Allegheny County Southcentral,X02180,BOWER HILL RD AT MARLIN DR,"38, 41"
44,Allegheny County Southcentral,X02190,BOWER HILL RD AT MARLIN DR,"38, 41"
44,Allegheny County Southcentral,X02220,BOWER HILL RD AT S MEADOWCROFT AVE,"38, 41"
44,Allegheny County Southcentral,X02230,BOWER HILL RD AT N MEADOWCROFT AVE,"38, 41"
44,Allegheny County Southcentral,X02240,BOWER HILL RD AT N WREN DR,41
44,Allegheny County Southcentral,X02260,BOWER HILL RD AT PAINTERS RUN RD FS,41
44,Allegheny County Southcentral,X02270,BOWER HILL RD AT PARKVIEW DR,41
44,Allegheny County Southcentral,X02280,BOWER HILL RD AT PARKVIEW DR,41
44,Allegheny County Southcentral,X02290,BOWER HILL RD AT PAT HAVEN DR,41
44,Allegheny County Southcentral,X02300,BOWER HILL RD AT RALSTON PL,"38, 41"
44,Allegheny County Southcentral,X02310,BOWER HILL RD AT ROCKHILL RD,41
44,Allegheny County Southcentral,X02320,BOWER HILL RD AT ROCKHILL RD,41
44,Allegheny County Southcentral,X02330,BOWER HILL RD OPP RUTH ST,41
44,Allegheny County Southcentral,X02335,BOWER HILL RD AT RUTH DR,41
44,Allegheny County Southcentral,X02340,BOWER HILL RD AT #737,41
44,Allegheny County Southcentral,X02350,BOWER HILL RD AT #736,41
44,Allegheny County Southcentral,X02360,BOWER HILL RD AT #802,41
44,Allegheny County Southcentral,X02370,BOWER HILL RD AT SALEM DR,41
44,Allegheny County Southcentral,X02375,BOWER HILL RD AT SEGAR RD,41
44,Allegheny County Southcentral,X02380,BOWER HILL RD AT SERPENTINE DR,41
44,Allegheny County Southcentral,X02390,BOWER HILL RD AT SOMERVILLE DR FS,41
44,Allegheny County Southcentral,X02410,BOWER HILL RD AT SYLVA ST,41
44,Allegheny County Southcentral,X02430,BOWER HILL RD AT SYLVANDELL DR,41
44,Allegheny County Southcentral,X02440,BOWER HILL RD AT UNION ST,41
44,Allegheny County Southcentral,X02520,BOWER HILL RD OPP CARNEGIE DR FS,41
44,Allegheny County Southcentral,X02530,BOWER HILL RD OPP CLEMSON DR,41
44,Allegheny County Southcentral,X02540,BOWER HILL RD OPP COOKS SCHOOL RD,41
44,Allegheny County Southcentral,X02560,BOWER HILL RD OPP HILLAIRE DR,41
44,Allegheny County Southcentral,X02570,BOWER HILL RD OPP KELSO RD,41
44,Allegheny County Southcentral,X02580,BOWER HILL RD OPP LONGRIDGE DR,41
44,Allegheny County Southcentral,X02590,BOWER HILL RD OPP MCLAUGHLIN RUN RD,41
44,Allegheny County Southcentral,X02610,BOWER HILL RD OPP PAINTERS RUN RD FS,41
44,Allegheny County Southcentral,X02620,BOWER HILL RD OPP PAT HAVEN DR,41
44,Allegheny County Southcentral,X02630,BOWER HILL RD OPP RALSTON PL,"38, 41"
44,Allegheny County Southcentral,X02640,BOWER HILL RD OPP SALEM DR,41
44,Allegheny County Southcentral,X02650,BOWER HILL RD OPP SERPENTINE DR,41
44,Allegheny County Southcentral,X02660,BOWER HILL RD OPP SOMERVILLE DR,41
44,Allegheny County Southcentral,X02670,BOWER HILL RD AT LAKEMONT DR (ST CLAIR HOSPITAL,41
44,Allegheny County Southcentral,X02680,BOWER HILL RD OPP SYLVANDELL DR FS,41
43,Pittsburgh Southwest (remainder),X02778,BROADWAY AVE AT BELASCO,RED
43,Pittsburgh Southwest (remainder),X02780,BROADWAY AVE AT BELASCO,RED
43,Pittsburgh Southwest (remainder),X02795,BROADWAY AVE AT HAMPSHIRE,RED
43,Pittsburgh Southwest (remainder),X02800,BROADWAY AVE AT HAMPSHIRE,RED
43,Pittsburgh Southwest (remainder),X02822,BROADWAY AVE AT SHIRAS,RED
43,Pittsburgh Southwest (remainder),X02824,BROADWAY AVE AT SHIRAS,RED
43,Pittsburgh Southwest (remainder),X03000,BROOKLINE BLVD AT CASTLEGATE AVE,39
43,Pittsburgh Southwest (remainder),X03030,BROOKLINE BLVD AT FLATBUSH AVE,39
43,Pittsburgh Southwest (remainder),X03040,BROOKLINE BLVD OPP FLATBUSH AVE,39
43,Pittsburgh Southwest (remainder),X03050,BROOKLINE BLVD AT GREENCREST DR,39
43,Pittsburgh Southwest (remainder),X03110,BROOKLINE BLVD AT PIONEER AVE FS (#506),39
43,Pittsburgh Southwest (remainder),X03180,BROOKLINE BLVD AT #1439,39
43,Pittsburgh Southwest (remainder),X03250,BROOKLINE BLVD AT STEBBINS AVE,39
43,Pittsburgh Southwest (remainder),X03270,BROOKLINE BLVD OPP ALTMAR ST,39
43,Pittsburgh Southwest (remainder),X03290,BROOKLINE BLVD OPP BIRCHLAND ST,39
43,Pittsburgh Southwest (remainder),X03320,BROOKLINE BLVD OPP BREINING ST,39
43,Pittsburgh Southwest (remainder),X03330,BROOKLINE BLVD OPP CASTLEGATE AVE,39
43,Pittsburgh Southwest (remainder),X03390,BROOKLINE BLVD OPP GREENCREST DR,39
43,Pittsburgh Southwest (remainder),X03410,BROOKLINE BLVD AT GLENARM AVE,39
43,Pittsburgh Southwest (remainder),X03430,BROOKLINE BLVD OPP #1439,39
43,Pittsburgh Southwest (remainder),X03440,BROOKLINE BLVD OPP #1572,39
44,Allegheny County Southcentral,X03990,CEDAR BLVD AT CARNEGIE DR,36
44,Allegheny County Southcentral,X04000,CEDAR BLVD OPP DUQUESNE DR,36
44,Allegheny County Southcentral,X04030,CEDAR BLVD AT MORGAN DR,36
44,Allegheny County Southcentral,X04040,CEDAR BLVD AT GREENHURST DR,36
44,Allegheny County Southcentral,X04050,CEDAR BLVD AT HOLLYCREST DR,36
44,Allegheny County Southcentral,X04060,CEDAR BLVD AT LINDENDALE DR,36
44,Allegheny County Southcentral,X04070,CEDAR BLVD AT LONGRIDGE DR,36
44,Allegheny County Southcentral,X04100,CEDAR BLVD AT MAYFAIR DR,36
44,Allegheny County Southcentral,X04130,CEDAR BLVD AT #1046 FS,36
44,Allegheny County Southcentral,X04150,CEDAR BLVD AT #1163,36
44,Allegheny County Southcentral,X04160,CEDAR BLVD AT #1154,36
44,Allegheny County Southcentral,X04165,CEDAR BLVD AT BEADLING RD,36
44,Allegheny County Southcentral,X04170,CEDAR BLVD AT #1281,36
44,Allegheny County Southcentral,X04180,CEDAR BLVD AT SALEM DR,36
44,Allegheny County Southcentral,X04210,CEDAR BLVD OPP BEADLING RD,36
44,Allegheny County Southcentral,X04250,CEDAR BLVD OPP LINDENDALE DR,36
44,Allegheny County Southcentral,X04260,CEDAR BLVD OPP LONGRIDGE DR,36
44,Allegheny County Southcentral,X04280,CEDAR BLVD OPP MAYFAIR DR,36
44,Allegheny County Southcentral,X04290,CEDAR BLVD OPP OLD CEDAR BLVD,36
44,Allegheny County Southcentral,X04310,CEDAR BLVD OPP #1046,36
44,Allegheny County Southcentral,X04320,CEDAR BLVD OPP #1269,36
44,Allegheny County Southcentral,X04330,CEDAR BLVD OPP #1289,36
44,Allegheny County Southcentral,X04332,CEDAR BLVD OPP #1331,36
43,Pittsburgh Southwest (remainder),X04360,CHELTON AVE AT FREEDOM AVE,39
43,Pittsburgh Southwest (remainder),X04380,CHELTON AVE AT OAKRIDGE ST,39
43,Pittsburgh Southwest (remainder),X04400,CHELTON AVE AT QUEENSBORO ST,39
44,Allegheny County Southcentral,X04450,COCHRAN RD AT ALTOONA PL,36
44,Allegheny County Southcentral,X04460,COCHRAN RD AT ALTOONA PL,36
44,Allegheny County Southcentral,X04480,COCHRAN RD AT BEVERLY RD,36
44,Allegheny County Southcentral,X04485,COCHRAN RD AT BEVERLY RD,38
44,Allegheny County Southcentral,X04500,COCHRAN RD AT MCCULLY RD,"36, 38"
44,Allegheny County Southcentral,X04520,COCHRAN RD AT CEDAR BLVD,36
44,Allegheny County Southcentral,X04560,COCHRAN RD AT MCCULLY ST,"36, 38"
44,Allegheny County Southcentral,X04590,COCHRAN RD AT NAVATO PL,36
44,Allegheny County Southcentral,X04600,COCHRAN RD AT ROBINWOOD DR,38
44,Allegheny County Southcentral,X04605,COCHRAN RD OPP ROBINWOOD DR,38
44,Allegheny County Southcentral,X04610,COCHRAN RD AT ROESSLER RD,38
44,Allegheny County Southcentral,X04615,COCHRAN RD OPP ROESSLER RD,38
44,Allegheny County Southcentral,X04690,COCHRAN RD OPP NAVATO PL FS,36
44,Allegheny County Southcentral,X05120,DEWEY AVE OPP BANK ST,41
43,Pittsburgh Southwest (remainder),X05460,FINGAL ST AT #225 (FINGAL & RUTLEDGE TERMIN,40
43,Pittsburgh Southwest (remainder),X05870,FREEDOM AVE AT CREEDMORE AVE FS,39
43,Pittsburgh Southwest (remainder),X05880,FREEDOM AVE AT MERRICK AVE,39
43,Pittsburgh Southwest (remainder),X05910,FREEDOM AVE AT WAREMAN AVE,39
44,Allegheny County Southcentral,X06122,FT COUCH RD AT MEDICAL ARTS BLDG,36
44,Allegheny County Southcentral,X06660,GILKESON RD AT CEDAR BLVD,36
44,Allegheny County Southcentral,X06670,GILKESON RD AT GALLERIA DRIVEWAY FS,36
44,Allegheny County Southcentral,X06700,GILKESON RD AT OLD GILKESON RD,36
44,Allegheny County Southcentral,X06720,GILKESON RD AT #187,36
44,Allegheny County Southcentral,X06730,GILKESON RD AT #223,36
44,Allegheny County Southcentral,X06740,GILKESON RD AT #223,36
44,Allegheny County Southcentral,X06760,GILKESON RD AT WASHINGTON RD,36
44,Allegheny County Southcentral,X06770,GILKESON RD AT WASHINGTON RD FS,36
44,Allegheny County Southcentral,X06790,GILKESON RD OPP OLD GILKESON RD,36
44,Allegheny County Southcentral,X06800,GILKESON RD OPP #183,36
44,Allegheny County Southcentral,X06810,GILKESON RD OPP CEDAR BLVD FS,36
43,Pittsburgh Southwest (remainder),X06860,GRANDVIEW AVE AT AUGUSTA ST,40
43,Pittsburgh Southwest (remainder),X06890,GRANDVIEW AVE AT COHASSETT ST,40
43,Pittsburgh Southwest (remainder),X06910,GRANDVIEW AVE AT HALLOCK ST,40
43,Pittsburgh Southwest (remainder),X06940,GRANDVIEW AVE AT LABELLE ST,40
43,Pittsburgh Southwest (remainder),X06990,GRANDVIEW AVE AT PLYMOUTH ST,40
43,Pittsburgh Southwest (remainder),X07000,GRANDVIEW AVE AT #1209 (DUQUESNE INCLINE),40
43,Pittsburgh Southwest (remainder),X07010,GRANDVIEW AVE AT SHALER ST,40
43,Pittsburgh Southwest (remainder),X07030,GRANDVIEW AVE OPP AUGUSTA ST,40
43,Pittsburgh Southwest (remainder),X07040,GRANDVIEW AVE OPP PLYMOUTH ST,40
43,Pittsburgh Southwest (remainder),X07050,GRANDVIEW AVE OPP SHALER ST,40
43,Pittsburgh Southwest (remainder),X07080,GREENLEAF ST AT FINGAL ST,40
43,Pittsburgh Southwest (remainder),X08050,HABERMAN AVE AT BAILEY AVE,43
43,Pittsburgh Southwest (remainder),X08070,HABERMAN AVE AT KATHLEEN ST FS,43
44,Allegheny County Southcentral,X08111,HIGHLAND RD AT OXFORD DR FS,36
44,Allegheny County Southcentral,X08113,HIGHLAND RD AT OXFORD DR,36
44,Allegheny County Southcentral,X08115,HIGHLAND RD AT WASHINGTON RD FS,36
44,Allegheny County Southcentral,X08843,KANE BLVD AT GREEN COMMONS DR,41
44,Allegheny County Southcentral,X08845,KANE BLVD AT PROVIDENCE POINT BLVD,41
44,Allegheny County Southcentral,X08846,KANE BLVD AT DAVIS ST,41
44,Allegheny County Southcentral,X08847,KANE BLVD OPP DAVIS ST,41
44,Allegheny County Southcentral,X08848,KANE BLVD AT ELM DR,41
44,Allegheny County Southcentral,X08849,KANE BLVD OPP ELM DR,41
44,Allegheny County Southcentral,X08850,KANE BLVD AT HUGHES ST,41
44,Allegheny County Southcentral,X08851,KANE BLVD OPP HUGHES ST,41
44,Allegheny County Southcentral,X08852,KANE BLVD AT MAIN ST,41
44,Allegheny County Southcentral,X08853,KANE BLVD OPP OUR LADY OF GRACE CHURCH,41
44,Allegheny County Southcentral,X08854,KANE BLVD OPP CHURCH RECTORY,41
44,Allegheny County Southcentral,X08860,KANE BLVD AT OUR LADY OF GRACE CHURCH,41
44,Allegheny County Southcentral,X08861,KANE BLVD AT CHURCH RECTORY,41
43,Pittsburgh Southwest (remainder),X08900,KATHLEEN ST AT BELTZHOOVER AVE,43
43,Pittsburgh Southwest (remainder),X08910,KATHLEEN ST AT CRAIGHEAD ST,43
43,Pittsburgh Southwest (remainder),X08920,KATHLEEN ST AT ESTELLA AVE FS,43
43,Pittsburgh Southwest (remainder),X08925,KATHLEEN ST AT HABERMAN AVE,43
43,Pittsburgh Southwest (remainder),X08927,KATHLEEN ST AT HARWOOD ST,43
43,Pittsburgh Southwest (remainder),X08930,KATHLEEN ST AT JUDICIAL ST,43
43,Pittsburgh Southwest (remainder),X08940,KATHLEEN ST OPP CRAIGHEAD ST,43
43,Pittsburgh Southwest (remainder),X08950,KATHLEEN ST OPP ESTELLA AVE,43
43,Pittsburgh Southwest (remainder),X08960,KATHLEEN ST OPP JUDICIAL ST,43
43,Pittsburgh Southwest (remainder),X09310,LABELLE ST AT PIERMONT ST,40
43,Pittsburgh Southwest (remainder),X09320,LABELLE ST OPP SYCAMORE ST,40
43,Pittsburgh Southwest (remainder),X09330,LABELLE ST AT VIRGINIA AVE,40
44,Allegheny County Southcentral,X09540,LESNETT RD AT BANK ST FS,41
44,Allegheny County Southcentral,X10260,MAIN ST AT #1737,41
44,Allegheny County Southcentral,X10265,MAIN ST OPP #1737,41
44,Allegheny County Southcentral,X10270,MAIN ST AT KANE BLVD,41
44,Allegheny County Southcentral,X10275,MAIN ST AT ROOSEVELT ST,41
44,Allegheny County Southcentral,X10280,MAIN ST OPP ROOSEVELT ST,41
44,Allegheny County Southcentral,X10285,MAIN ST AT VANADIUM RD,41
44,Allegheny County Southcentral,X10475,GALLERIA STOREFRONT AT SOUTHEAST ENTRANCE,36
44,Allegheny County Southcentral,X10640,MCFARLAND RD AT HELEN DR FS,36
44,Allegheny County Southcentral,X10680,MCFARLAND RD AT DORMONT PARK,36
44,Allegheny County Southcentral,X10690,MCFARLAND RD OPP HELEN DR FS,36
43,Pittsburgh Southwest (remainder),X11150,MERRICK AVE AT HOBSON ST,39
43,Pittsburgh Southwest (remainder),X11175,EBEN ST AT SHIRE PL,39
44,Allegheny County Southcentral,X12683,OXFORD DR AT THOMAS MORE MANOR,36
44,Allegheny County Southcentral,X12684,OXFORD DR AT HOME DEPOT,36
44,Allegheny County Southcentral,X12687,OXFORD DR OPP VILLAGE SQUARE UPPER ENTRANCE,36
44,Allegheny County Southcentral,X12688,OXFORD DR AT GIANT EAGLE,36
44,Allegheny County Southcentral,X12689,OXFORD DR OPP GIANT EAGLE,36
43,Pittsburgh Southwest (remainder),X13390,PIONEER AVE AT BELLAIRE AVE,39
43,Pittsburgh Southwest (remainder),X13400,PIONEER AVE AT BELLBROOK ST,39
43,Pittsburgh Southwest (remainder),X13410,PIONEER AVE AT BELLE ISLE AVE FS,39
43,Pittsburgh Southwest (remainder),X13420,PIONEER AVE AT BERWIN AVE,39
43,Pittsburgh Southwest (remainder),X13460,PIONEER AVE AT CRYSLER ST FS,39
43,Pittsburgh Southwest (remainder),X13480,PIONEER AVE AT DUNSTER ST,39
43,Pittsburgh Southwest (remainder),X13500,PIONEER AVE AT GALLION AVE,39
43,Pittsburgh Southwest (remainder),X13570,PIONEER AVE AT METZ WAY,39
43,Pittsburgh Southwest (remainder),X13580,PIONEER AVE AT NORTHCREST DR,39
43,Pittsburgh Southwest (remainder),X13590,PIONEER AVE AT ROSSMORE AVE,39
43,Pittsburgh Southwest (remainder),X13600,PIONEER AVE AT SOUTHCREST DR,39
43,Pittsburgh Southwest (remainder),X13610,PIONEER AVE AT STETSON ST,39
43,Pittsburgh Southwest (remainder),X13650,PIONEER AVE OPP BELLBROOK ST,39
43,Pittsburgh Southwest (remainder),X13660,PIONEER AVE OPP BERWIN AVE,39
43,Pittsburgh Southwest (remainder),X13670,PIONEER AVE OPP CRYSLER ST NS,39
43,Pittsburgh Southwest (remainder),X13690,PIONEER AVE OPP DUNSTER ST,39
43,Pittsburgh Southwest (remainder),X13710,PIONEER AVE OPP GALLION AVE,39
43,Pittsburgh Southwest (remainder),X13730,PIONEER AVE OPP NORTHCREST DR,39
43,Pittsburgh Southwest (remainder),X13740,PIONEER AVE OPP ROSSMORE AVE,39
43,Pittsburgh Southwest (remainder),X13760,PIONEER AVE OPP SOUTHCREST DR FS,39
43,Pittsburgh Southwest (remainder),X13770,PIONEER AVE OPP STETSON ST,39
43,Pittsburgh Southwest (remainder),X13771,PIONEER AVE RAMP AT PIONEER AVE,39
43,Pittsburgh Southwest (remainder),X13772,PIONEER AVE RAMP AT SOUTH BUSWAY,39
43,Pittsburgh Southwest (remainder),X13773,BROOKLINE BLVD AT BELLAIRE PL,39
43,Pittsburgh Southwest (remainder),X13774,BROOKLINE BLVD AT EDGEBROOK AVE,39
44,Allegheny County Southcentral,X13800,ARLINGTON,RED
44,Allegheny County Southcentral,X13805,ARLINGTON,RED
44,Allegheny County Southcentral,X13810,BEAGLE,BLLB
44,Allegheny County Southcentral,X13815,BEAGLE,BLLB
44,Allegheny County Southcentral,X13850,BETHEL VILLAGE,"BLSV, RED"
44,Allegheny County Southcentral,X13855,BETHEL VILLAGE,"BLSV, RED"
44,Allegheny County Southcentral,X13900,CASSWELL,"BLSV, RED"
44,Allegheny County Southcentral,X13905,CASSWELL,"BLSV, RED"
44,Allegheny County Southcentral,X13920,CASTLE SHANNON STATION,RED
44,Allegheny County Southcentral,X13925,CASTLE SHANNON STATION,RED
43,Pittsburgh Southwest (remainder),X13990,DAWN,RED
43,Pittsburgh Southwest (remainder),X13995,DAWN,RED
44,Allegheny County Southcentral,X14000,DORCHESTER,"BLSV, RED"
44,Allegheny County Southcentral,X14005,DORCHESTER,"BLSV, RED"
44,Allegheny County Southcentral,X14010,DORMONT JUNCTION,RED
44,Allegheny County Southcentral,X14015,DORMONT JUNCTION,RED
43,Pittsburgh Southwest (remainder),X14045,FALLOWFIELD STATION,RED
43,Pittsburgh Southwest (remainder),X14050,FALLOWFIELD STATION,RED
44,Allegheny County Southcentral,X14075,HIGHLAND,"BLSV, RED"
44,Allegheny County Southcentral,X14080,HIGHLAND,"BLSV, RED"
44,Allegheny County Southcentral,X14125,HILLCREST,BLLB
44,Allegheny County Southcentral,X14130,HILLCREST,BLLB
44,Allegheny County Southcentral,X14155,KINGS SCHOOL ROAD,BLLB
44,Allegheny County Southcentral,X14160,KINGS SCHOOL ROAD,BLLB
44,Allegheny County Southcentral,X14230,LOGAN ROAD,BLLB
44,Allegheny County Southcentral,X14235,LOGAN ROAD,BLLB
44,Allegheny County Southcentral,X14240,LYTLE,BLLB
44,Allegheny County Southcentral,X14245,LYTLE STATION,BLLB
44,Allegheny County Southcentral,X14280,MESTA,BLLB
44,Allegheny County Southcentral,X14285,MESTA,BLLB
44,Allegheny County Southcentral,X14300,MOUNT LEBANON STATION,RED
44,Allegheny County Southcentral,X14305,MOUNT LEBANON STATION,RED
44,Allegheny County Southcentral,X14320,MUNROE,BLLB
44,Allegheny County Southcentral,X14325,MUNROE,BLLB
43,Pittsburgh Southwest (remainder),X14365,PENNANT,RED
43,Pittsburgh Southwest (remainder),X14370,PENNANT,RED
44,Allegheny County Southcentral,X14395,POPLAR,RED
44,Allegheny County Southcentral,X14400,POPLAR,RED
44,Allegheny County Southcentral,X14405,POTOMAC STATION,RED
44,Allegheny County Southcentral,X14410,POTOMAC STATION,RED
44,Allegheny County Southcentral,X14415,SANDY CREEK,BLLB
44,Allegheny County Southcentral,X14430,SARAH,BLLB
44,Allegheny County Southcentral,X14435,SARAH,BLLB
27,Allegheny County Southeast (remainder),X14447,LIBRARY STATION,BLLB
44,Allegheny County Southcentral,X14467,SMITH ROAD,"BLLB, BLSV, RED"
44,Allegheny County Southcentral,X14468,SMITH ROAD,"BLLB, BLSV, RED"
44,Allegheny County Southcentral,X14472,SOUTH HILLS VILLAGE STATION,"BLSV, RED"
44,Allegheny County Southcentral,X14474,SOUTH HILLS VILLAGE STATION,"BLSV, RED"
43,Pittsburgh Southwest (remainder),X14476,SOUTH HILLS JUNCTION STATION,"BLLB, BLSV, RED"
43,Pittsburgh Southwest (remainder),X14478,SOUTH HILLS JUNCTION STATION,"BLLB, BLSV, RED"
44,Allegheny County Southcentral,X14480,SOUTH PARK ROAD,BLLB
44,Allegheny County Southcentral,X14485,SOUTH PARK ROAD,BLLB
44,Allegheny County Southcentral,X14490,ST ANNE'S,"BLLB, BLSV, RED"
44,Allegheny County Southcentral,X14495,ST ANNE'S,"BLLB, BLSV, RED"
43,Pittsburgh Southwest (remainder),X14497,STATION SQUARE STATION,"BLLB, BLSV, RED"
43,Pittsburgh Southwest (remainder),X14498,STATION SQUARE STATION,"BLLB, BLSV, RED"
44,Allegheny County Southcentral,X14500,STEVENSON,RED
44,Allegheny County Southcentral,X14505,STEVENSON,RED
44,Allegheny County Southcentral,X14540,WASHINGTON JUNCTION,"BLLB, BLSV, RED"
44,Allegheny County Southcentral,X14550,WASHINGTON JUNCTION,"BLLB, BLSV, RED"
43,Pittsburgh Southwest (remainder),X14560,WESTFIELD,RED
43,Pittsburgh Southwest (remainder),X14565,WESTFIELD,RED
44,Allegheny County Southcentral,X14570,WEST LIBRARY,BLLB
44,Allegheny County Southcentral,X14575,WEST LIBRARY,BLLB
44,Allegheny County Southcentral,X14900,SANDY CREEK,BLLB
44,Allegheny County Southcentral,X15150,RAILROAD ST AT STATION ST FS,41
44,Allegheny County Southcentral,X15160,RAILROAD ST AT STATION ST,41
43,Pittsburgh Southwest (remainder),X15250,REAMER ST AT #1555,39
43,Pittsburgh Southwest (remainder),X15260,REPUBLIC ST AT GREENLEAF ST,40
43,Pittsburgh Southwest (remainder),X15270,REPUBLIC ST AT RUTLEDGE ST,40
43,Pittsburgh Southwest (remainder),X15590,RUTLEDGE ST AT REPUBLIC ST,40
43,Pittsburgh Southwest (remainder),X15600,RUTH ST OPP KATHLEEN ST,43
44,Allegheny County Southcentral,X15710,SARAH ST AT WINFIELD ST,41
43,Pittsburgh Southwest (remainder),X16315,SHILOH ST AT VIRGINIA AVE,40
43,Pittsburgh Southwest (remainder),X16330,SHILOH ST AT VIRGINIA AVE FS,40
43,Pittsburgh Southwest (remainder),X17652,SOUTHERN AVE AT CARFEL WAY,40
43,Pittsburgh Southwest (remainder),X17653,SOUTHERN AVE AT #221,40
43,Pittsburgh Southwest (remainder),X17655,SOUTHERN AVE AT DEWITT ST,40
43,Pittsburgh Southwest (remainder),X17660,SOUTHERN AVE AT LELIA ST,40
43,Pittsburgh Southwest (remainder),X17670,SOUTHERN AVE OPP LELIA ST,40
43,Pittsburgh Southwest (remainder),X17675,SOUTHERN AVE AT MINSINGER ST,40
43,Pittsburgh Southwest (remainder),X17677,SOUTHERN AVE OPP MINSINGER ST,40
43,Pittsburgh Southwest (remainder),X17680,SOUTHERN AVE AT NATCHEZ ST,40
43,Pittsburgh Southwest (remainder),X17690,SOUTHERN AVE AT OTTAWA ST STEPS,40
43,Pittsburgh Southwest (remainder),X17700,SOUTHERN AVE AT PROSPECT ST,40
43,Pittsburgh Southwest (remainder),X17720,SOUTHERN AVE OPP SOFFEL ST,40
43,Pittsburgh Southwest (remainder),X17727,SOUTHERN AVE AT WHITWORTH ST,40
43,Pittsburgh Southwest (remainder),X17729,SOUTHERN AVE OPP COWAN ST,40
43,Pittsburgh Southwest (remainder),X17730,SOUTHERN AVE OPP DEWITT ST,40
43,Pittsburgh Southwest (remainder),X17732,SOUTHERN AVE OPP GRAY ST,40
43,Pittsburgh Southwest (remainder),X17734,SOUTHERN AVE OPP PROSPECT ST,40
43,Pittsburgh Southwest (remainder),X17735,SOUTHERN AVE OPP SANDWICH ST,40
43,Pittsburgh Southwest (remainder),X17736,SOUTHERN AVE OPP SHILOH ST,40
43,Pittsburgh Southwest (remainder),X17737,SOUTHERN AVE OPP SIMMS ST,40
