Pittsburgh Chateau Area,Pittsburgh Lower North Side,Pittsburgh Upper North Side,Allegheny County Northwest,Allegheny County North (remainder),Hazelwood,Squirrel Hill,Oakland,South Side,Shadyside,Waterfront (West Homestead Homestead Munhall(part)),Downtown,East Liberty,Strip District,Pittsburgh East (remainder),Hays Lincoln Place,Verona Oakmont Penn Hills,Plum Borough,Monroeville Pitcairn Turtle Creek,Wilkinsburg Wilkins Braddock and vicinity,Wilmerding Wall North Versailles,McKeesport White Oak,Lincoln Liberty Port Vue,Elizabeth Forward South Versailles,Munhall Whitaker Duquesne,Baldwin Brentwood Whitehall West Mifflin,Allegheny County Southeast (remainder),Allegheny County West,Armstrong County East,Armstrong County West,Beaver County South,Beaver County North,Butler County,Fayette County,Greene County,Indiana County,Lawrence County,Washington County,Westmoreland County,Midtown/Uptown,Highland Park,Homewood/Lincoln-Lemington,Pittsburgh Southwest (remainder),Allegheny County Southcentral
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,15740.0,0.0,0.0,431.0,6.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,9.0,0.0,0.0,0.0,0.0,0.0,41033.0,0.0,0.0,849.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1897.0,779.0,0.0,0.0,0.0,35100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,49.0,21.0,63.0,54.0,11.0,22.0,87.0,69.0,8.0,44.0,186.0,7.0,21.0,40.0,7.0,2.0,0.0,9.0,17.0,23.0,102.0,66.0,377.0,54.0,649.0,937.0,2849.0,0.0,0.0,75.0,21.0,0.0,1119.0,222.0,0.0,0.0,93195.0,2093.0,26.0,4.0,6.0,305.0,3656.0
18,27.0,16.0,5.0,3462.0,21.0,84.0,171.0,62.0,55.0,116.0,107.0,68.0,21.0,95.0,11.0,846.0,1199.0,2986.0,629.0,925.0,1140.0,148.0,601.0,214.0,268.0,220.0,8.0,1190.0,104.0,0.0,0.0,233.0,1985.0,4.0,768.0,0.0,2149.0,159385.0,13.0,16.0,134.0,61.0,63.0
112,188.0,98.0,65.0,462.0,56.0,138.0,832.0,358.0,121.0,78.0,1103.0,72.0,124.0,327.0,9.0,43.0,5.0,47.0,120.0,12.0,16.0,8.0,4.0,34.0,149.0,15.0,246.0,0.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,22.0,17.0,342.0,20.0,72.0,460.0,340.0
15,28.0,18.0,7.0,332.0,9.0,82.0,180.0,27.0,121.0,27.0,87.0,177.0,22.0,238.0,1.0,73.0,7.0,31.0,88.0,8.0,6.0,0.0,2.0,14.0,16.0,3.0,31.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,16.0,18.0,121.0,131.0,44.0,38.0
57,106.0,61.0,38.0,2130.0,46.0,434.0,765.0,142.0,440.0,148.0,309.0,510.0,65.0,583.0,11.0,639.0,56.0,264.0,851.0,74.0,52.0,9.0,6.0,92.0,87.0,14.0,131.0,1.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,136.0,66.0,123.0,1829.0,173.0,150.0
654,743.0,372.0,444.0,1554.0,134.0,339.0,1554.0,1436.0,243.0,406.0,3115.0,167.0,338.0,742.0,69.0,135.0,30.0,162.0,365.0,44.0,86.0,39.0,17.0,163.0,1914.0,170.0,3493.0,0.0,0.0,20.0,14.0,20.0,0.0,0.0,0.0,0.0,265.0,65.0,498.0,48.0,173.0,6647.0,4930.0
516,620.0,311.0,349.0,1384.0,99.0,258.0,1249.0,878.0,198.0,355.0,2496.0,138.0,268.0,575.0,56.0,123.0,19.0,168.0,339.0,67.0,150.0,59.0,53.0,224.0,3910.0,1305.0,7641.0,0.0,0.0,36.0,18.0,11.0,1.0,0.0,0.0,0.0,3288.0,60.0,368.0,36.0,157.0,4958.0,36674.0
