Pittsburgh Chateau Area,Pittsburgh Lower North Side,Pittsburgh Upper North Side,Allegheny County Northwest,Allegheny County North (remainder),Hazelwood,Squirrel Hill,Oakland,South Side,Shadyside,Waterfront (West Homestead Homestead Munhall(part)),Downtown,East Liberty,Strip District,Pittsburgh East (remainder),Hays Lincoln Place,Verona Oakmont Penn Hills,Plum Borough,Monroeville Pitcairn Turtle Creek,Wilkinsburg Wilkins Braddock and vicinity,Wilmerding Wall North Versailles,McKeesport White Oak,Lincoln Liberty Port Vue,Elizabeth Forward South Versailles,Munhall Whitaker Duquesne,Baldwin Brentwood Whitehall West Mifflin,Allegheny County Southeast (remainder),Allegheny County West,Armstrong County East,Armstrong County West,Beaver County South,Beaver County North,Butler County,Fayette County,Greene County,Indiana County,Lawrence County,Washington County,Westmoreland County,Midtown/Uptown,Highland Park,Homewood/Lincoln-Lemington,Pittsburgh Southwest (remainder),Allegheny County Southcentral
562,613.0,194.0,69.0,174.0,1964.0,419.0,3906.0,1672.0,194.0,949.0,7623.0,192.0,276.0,545.0,287.0,110.0,11.0,308.0,474.0,124.0,296.0,88.0,43.0,646.0,12414.0,1380.0,972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,43.0,1050.0,30.0,160.0,4044.0,4792.0
105,80.0,14.0,3.0,1.0,786.0,219.0,412.0,558.0,65.0,361.0,1130.0,66.0,26.0,93.0,107.0,156.0,21.0,494.0,512.0,220.0,553.0,341.0,273.0,579.0,4800.0,9247.0,451.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1353.0,172.0,305.0,6.0,114.0,860.0,3835.0
1639,1330.0,592.0,2794.0,1525.0,160.0,140.0,1874.0,692.0,75.0,38.0,10548.0,77.0,413.0,495.0,5.0,11.0,0.0,7.0,58.0,0.0,0.0,0.0,0.0,4.0,163.0,36.0,80900.0,0.0,0.0,637.0,314.0,70.0,0.0,0.0,0.0,0.0,3658.0,0.0,801.0,12.0,50.0,4761.0,8417.0
0,0.0,0.0,0.0,2256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,503.0,726.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18979.0,3210.0,0.0,0.0,1076.0,0.0,0.0,3460.0,0.0,0.0,4344.0,0.0,0.0,7.0,0.0,0.0
0,0.0,0.0,0.0,2649.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,21.0,0.0,159.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2067.0,7161.0,0.0,0.0,3359.0,0.0,0.0,30.0,0.0,0.0,376.0,0.0,8.0,90.0,0.0,0.0
45,11.0,19.0,1891.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16903.0,0.0,0.0,15490.0,4072.0,318.0,0.0,0.0,0.0,23.0,1604.0,0.0,0.0,0.0,0.0,89.0,194.0
223,205.0,146.0,4752.0,6125.0,0.0,0.0,4.0,5.0,1.0,0.0,666.0,0.0,49.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12868.0,0.0,0.0,9796.0,50821.0,6422.0,0.0,0.0,0.0,2627.0,195.0,0.0,40.0,0.0,0.0,108.0,90.0
185,304.0,305.0,1783.0,25886.0,0.0,3.0,4.0,1.0,14.0,0.0,600.0,64.0,67.0,202.0,0.0,344.0,57.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,264.0,882.0,296.0,2173.0,142535.0,0.0,0.0,0.0,1583.0,0.0,476.0,39.0,35.0,229.0,30.0,4.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,98.0,43.0,188.0,10.0,125.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,73279.0,1149.0,0.0,0.0,3969.0,10940.0,0.0,0.0,0.0,0.0,18.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622.0,23720.0,0.0,0.0,2182.0,21.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,60.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,40.0,0.0,0.0,2.0,0.0,0.0,64443.0,0.0,0.0,2330.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,3.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,5440.0,4008.0,0.0,0.0,0.0,57005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,98.0,17.0,120.0,8.0,154.0,36.0,9.0,107.0,2.0,195.0,979.0,3.0,29.0,10.0,68.0,85.0,4.0,341.0,307.0,200.0,542.0,228.0,662.0,460.0,2624.0,3563.0,14419.0,0.0,0.0,76.0,12.0,0.0,2127.0,758.0,0.0,0.0,137757.0,3182.0,64.0,0.0,21.0,1249.0,11888.0
16,48.0,40.0,0.0,12596.0,424.0,1125.0,1291.0,207.0,564.0,842.0,1121.0,980.0,79.0,1193.0,94.0,5401.0,3800.0,16984.0,5495.0,4122.0,3646.0,489.0,1239.0,1239.0,1776.0,1379.0,0.0,1289.0,207.0,0.0,0.0,771.0,2706.0,3.0,3166.0,0.0,4251.0,225206.0,224.0,159.0,1945.0,57.0,155.0
61,99.0,27.0,7.0,39.0,50.0,32.0,548.0,131.0,23.0,6.0,1752.0,17.0,62.0,109.0,1.0,5.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,2.0,11.0,93.0,33.0
76,136.0,66.0,9.0,513.0,86.0,222.0,1475.0,95.0,303.0,19.0,1446.0,647.0,140.0,956.0,2.0,66.0,4.0,19.0,103.0,4.0,3.0,0.0,0.0,6.0,8.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,176.0,254.0,326.0,84.0,41.0
101,176.0,74.0,17.0,678.0,241.0,685.0,2794.0,203.0,545.0,62.0,2020.0,863.0,161.0,1018.0,1.0,311.0,15.0,108.0,630.0,28.0,10.0,0.0,0.0,24.0,26.0,4.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,286.0,110.0,1482.0,143.0,68.0
1886,1813.0,540.0,349.0,738.0,743.0,330.0,4832.0,2777.0,186.0,279.0,18179.0,172.0,663.0,937.0,74.0,40.0,1.0,54.0,186.0,21.0,24.0,4.0,2.0,90.0,1421.0,86.0,4706.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,156.0,0.0,1867.0,27.0,139.0,10777.0,7135.0
1445,1560.0,441.0,311.0,595.0,757.0,279.0,3586.0,1431.0,157.0,281.0,15750.0,137.0,596.0,774.0,75.0,22.0,0.0,55.0,196.0,33.0,69.0,24.0,18.0,153.0,3611.0,1546.0,12858.0,0.0,0.0,5.0,3.0,1.0,3.0,0.0,0.0,0.0,4453.0,9.0,1292.0,24.0,106.0,7353.0,49792.0
