Pittsburgh Chateau Area,Pittsburgh Lower North Side,Pittsburgh Upper North Side,Allegheny County Northwest,Allegheny County North (remainder),Hazelwood,Squirrel Hill,Oakland,South Side,Shadyside,Waterfront (West Homestead Homestead Munhall(part)),Downtown,East Liberty,Strip District,Pittsburgh East (remainder),Hays Lincoln Place,Verona Oakmont Penn Hills,Plum Borough,Monroeville Pitcairn Turtle Creek,Wilkinsburg Wilkins Braddock and vicinity,Wilmerding Wall North Versailles,McKeesport White Oak,Lincoln Liberty Port Vue,Elizabeth Forward South Versailles,Munhall Whitaker Duquesne,Baldwin Brentwood Whitehall West Mifflin,Allegheny County Southeast (remainder),Allegheny County West,Armstrong County East,Armstrong County West,Beaver County South,Beaver County North,Butler County,Fayette County,Greene County,Indiana County,Lawrence County,Washington County,Westmoreland County,Midtown/Uptown,Highland Park,Homewood/Lincoln-Lemington,Pittsburgh Southwest (remainder),Allegheny County Southcentral
576,711.0,208.0,83.0,329.0,682.0,469.0,3902.0,1609.0,226.0,961.0,7631.0,208.0,252.0,583.0,282.0,58.0,1.0,127.0,378.0,104.0,286.0,94.0,43.0,636.0,11096.0,1242.0,1152.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,395.0,40.0,799.0,31.0,175.0,3764.0,4921.0
127,134.0,31.0,4.0,3.0,204.0,186.0,831.0,445.0,81.0,298.0,1887.0,54.0,55.0,132.0,90.0,36.0,1.0,151.0,266.0,134.0,457.0,308.0,229.0,434.0,4018.0,7275.0,489.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1407.0,143.0,235.0,7.0,67.0,797.0,3565.0
1455,1246.0,498.0,2567.0,1604.0,56.0,116.0,1534.0,580.0,82.0,30.0,8188.0,68.0,292.0,502.0,11.0,19.0,0.0,15.0,73.0,3.0,0.0,0.0,0.0,11.0,118.0,31.0,64091.0,0.0,0.0,595.0,349.0,114.0,0.0,0.0,0.0,0.0,2939.0,0.0,583.0,13.0,52.0,3863.0,6694.0
0,0.0,0.0,0.0,2659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,480.0,785.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19131.0,3144.0,0.0,0.0,1382.0,0.0,0.0,3822.0,0.0,0.0,4374.0,0.0,0.0,10.0,0.0,0.0
0,0.0,0.0,0.0,2821.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,25.0,0.0,162.0,27.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1857.0,6834.0,0.0,0.0,4004.0,0.0,0.0,36.0,0.0,0.0,413.0,0.0,7.0,84.0,0.0,0.0
67,19.0,26.0,1935.0,805.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14955.0,0.0,0.0,15120.0,4846.0,469.0,0.0,0.0,0.0,26.0,917.0,0.0,3.0,0.0,0.0,99.0,220.0
185,179.0,107.0,4000.0,5824.0,0.0,0.0,4.0,9.0,2.0,0.0,624.0,0.0,34.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9928.0,0.0,0.0,8252.0,48436.0,7422.0,0.0,0.0,0.0,2513.0,115.0,0.0,45.0,0.0,0.0,108.0,96.0
96,148.0,140.0,855.0,18839.0,0.0,3.0,3.0,2.0,15.0,0.0,226.0,53.0,33.0,184.0,0.0,260.0,39.0,86.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0,163.0,647.0,111.0,1248.0,124509.0,0.0,0.0,1.0,1271.0,0.0,372.0,26.0,24.0,156.0,14.0,5.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,100.0,46.0,201.0,7.0,167.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,73984.0,1808.0,0.0,0.0,4411.0,12689.0,0.0,0.0,0.0,0.0,34.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.0,23420.0,0.0,0.0,1886.0,16.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,49.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,27.0,0.0,0.0,1.0,0.0,0.0,58696.0,0.0,0.0,2340.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,2.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,537.0,5867.0,4434.0,0.0,0.0,0.0,53822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,105.0,24.0,126.0,12.0,72.0,25.0,20.0,98.0,2.0,137.0,949.0,0.0,28.0,27.0,53.0,0.0,0.0,33.0,42.0,110.0,441.0,213.0,628.0,260.0,2419.0,3156.0,12014.0,0.0,0.0,87.0,24.0,0.0,1781.0,886.0,0.0,0.0,121539.0,3227.0,71.0,0.0,2.0,976.0,9396.0
49,104.0,48.0,0.0,12247.0,192.0,856.0,1220.0,249.0,573.0,575.0,1412.0,866.0,98.0,1108.0,61.0,4754.0,3199.0,15129.0,4685.0,3561.0,3025.0,420.0,1062.0,842.0,1631.0,1143.0,0.0,1294.0,175.0,0.0,0.0,777.0,2164.0,2.0,2858.0,0.0,4203.0,205811.0,213.0,146.0,1569.0,87.0,208.0
35,54.0,18.0,3.0,30.0,9.0,13.0,259.0,61.0,14.0,2.0,804.0,9.0,27.0,62.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,135.0,2.0,7.0,47.0,21.0
79,134.0,57.0,12.0,572.0,30.0,185.0,1335.0,80.0,293.0,22.0,1203.0,571.0,98.0,843.0,2.0,67.0,6.0,21.0,102.0,6.0,3.0,0.0,0.0,4.0,13.0,0.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,125.0,217.0,292.0,77.0,48.0
104,175.0,72.0,16.0,752.0,86.0,583.0,2805.0,171.0,543.0,64.0,1690.0,783.0,113.0,873.0,7.0,332.0,14.0,122.0,640.0,37.0,11.0,0.0,0.0,22.0,27.0,5.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,191.0,96.0,1317.0,137.0,76.0
1862,1898.0,534.0,369.0,935.0,270.0,308.0,4424.0,2630.0,212.0,292.0,16202.0,172.0,547.0,1026.0,81.0,52.0,3.0,76.0,201.0,18.0,24.0,7.0,5.0,99.0,1255.0,87.0,4892.0,0.0,0.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,196.0,1.0,1493.0,23.0,139.0,9461.0,6766.0
1421,1626.0,456.0,352.0,831.0,231.0,270.0,3440.0,1309.0,189.0,277.0,14127.0,158.0,483.0,864.0,70.0,27.0,0.0,28.0,212.0,22.0,81.0,21.0,19.0,166.0,3278.0,1508.0,12960.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,4983.0,9.0,1071.0,26.0,130.0,6438.0,44414.0
