,route,dist_from,fromDistName,dist_to,toDistName,SPC_20,SPC_45,APC_19_curr,APC_45_proj
1169,Y46,27,Allegheny County Southeast (remainder),26,Baldwin Brentwood Whitehall West Mifflin,66.45517241379311,66.91034482758621,96.06510960291173,96.7230898056714
1170,Y46,27,Allegheny County Southeast (remainder),27,Allegheny County Southeast (remainder),34.46963562753037,41.14979757085021,49.828014949876994,59.4846069944268
1186,Y46,27,Allegheny County Southeast (remainder),43,Pittsburgh Southwest (remainder),3.4407582938388632,3.4407582938388632,4.973831390529255,4.973831390529255
1155,Y45,27,Allegheny County Southeast (remainder),12,Downtown,29.51658767772512,14.587677725118485,9.539956028750549,4.714833759873827
1169,Y45,27,Allegheny County Southeast (remainder),26,Baldwin Brentwood Whitehall West Mifflin,18.124137931034483,18.248275862068965,5.857841048867637,5.897963247832483
1170,Y45,27,Allegheny County Southeast (remainder),27,Allegheny County Southeast (remainder),9.40080971659919,11.222672064777326,3.038403771811579,3.6272417120851403
1186,Y45,27,Allegheny County Southeast (remainder),43,Pittsburgh Southwest (remainder),0.9383886255924172,0.9383886255924172,0.30329339975796543,0.30329339975796543
1187,Y45,27,Allegheny County Southeast (remainder),44,Allegheny County Southcentral,3.9,3.6000000000000005,1.2605057508122712,1.1635437699805582
1164,55,27,Allegheny County Southeast (remainder),21,Wilmerding Wall North Versailles,3.0,6.0,6.785909631950067,13.571819263900133
1165,55,27,Allegheny County Southeast (remainder),22,McKeesport White Oak,18.0,18.0,40.715457791700395,40.715457791700395
1166,55,27,Allegheny County Southeast (remainder),23,Lincoln Liberty Port Vue,19.0,18.0,42.97742766901709,40.7154577917004
1169,55,27,Allegheny County Southeast (remainder),26,Baldwin Brentwood Whitehall West Mifflin,36.248275862068965,36.49655172413793,81.99250810466562,82.55410062593046
1170,55,27,Allegheny County Southeast (remainder),27,Allegheny County Southeast (remainder),18.80161943319838,22.445344129554652,42.52869680266681,50.7706923070596
1155,Y1,27,Allegheny County Southeast (remainder),12,Downtown,40.99526066350711,20.260663507109008,23.9268961792131,11.825142331345203
1169,Y1,27,Allegheny County Southeast (remainder),26,Baldwin Brentwood Whitehall West Mifflin,25.17241379310345,25.344827586206897,14.691886858617478,14.792516220662803
1170,Y1,27,Allegheny County Southeast (remainder),27,Allegheny County Southeast (remainder),13.056680161943321,15.587044534412955,7.620535291732015,9.09738321648628
1186,Y1,27,Allegheny County Southeast (remainder),43,Pittsburgh Southwest (remainder),1.3033175355450235,1.3033175355450235,0.7606816704374105,0.7606816704374105
1199,38,28,Allegheny County West,12,Downtown,504.4607843137255,618.21568627451,35.691074879495325,43.739341167062804
1215,38,28,Allegheny County West,28,Allegheny County West,172.44117647058826,177.39869281045756,12.200375397054577,12.551124340093443
1231,38,28,Allegheny County West,44,Allegheny County Southcentral,157.00921658986175,177.98156682027647,11.108549723450096,12.592363224416353
1199,31,28,Allegheny County West,12,Downtown,278.8888888888889,341.7777777777779,127.99115654600008,156.8529073846599
1215,31,28,Allegheny County West,28,Allegheny County West,95.33333333333331,98.07407407407406,43.75155869181994,45.00937351046589
1230,31,28,Allegheny County West,43,Pittsburgh Southwest (remainder),20.52830188679245,24.12075471698113,9.42110354730837,11.069796668087335
1231,31,28,Allegheny County West,44,Allegheny County Southcentral,86.80184331797234,98.39631336405527,39.8361812148716,45.15725957209271
1191,21,28,Allegheny County West,4,Allegheny County Northwest,117.0,122.00000000000001,168.6278176368301,175.83413462985703
1199,21,28,Allegheny County West,12,Downtown,250.17973856209156,306.5947712418302,360.5749002622069,441.88382199464087
1215,21,28,Allegheny County West,28,Allegheny County West,85.51960784313727,87.9782135076253,123.25628064739978,126.79977900323024
1230,21,28,Allegheny County West,43,Pittsburgh Southwest (remainder),18.41509433962264,21.637735849056604,26.54100145356332,31.185676707936903
1199,26,28,Allegheny County West,12,Downtown,287.09150326797385,351.83006535947715,102.44163444789056,125.54201894888901
1215,26,28,Allegheny County West,28,Allegheny County West,98.13725490196079,100.95860566448803,35.01789735310363,36.024627890838545
1230,26,28,Allegheny County West,43,Pittsburgh Southwest (remainder),21.132075471698112,24.830188679245282,7.54046819900582,8.86005013383184
1199,24,28,Allegheny County West,12,Downtown,237.8758169934641,291.5163398692811,709.3200067978079,869.2702553426524
1215,24,28,Allegheny County West,28,Allegheny County West,81.31372549019608,83.65141612200436,242.4687513276968,249.4394924303579
1230,24,28,Allegheny County West,43,Pittsburgh Southwest (remainder),17.50943396226415,20.57358490566038,52.21124187449547,61.34820920253218
1199,G2,28,Allegheny County West,12,Downtown,746.437908496732,914.7581699346406,899.3669010494116,1102.1723456685222
1215,G2,28,Allegheny County West,28,Allegheny County West,255.15686274509804,262.49237472766885,307.4329884862132,316.27138831060324
1230,G2,28,Allegheny County West,43,Pittsburgh Southwest (remainder),54.9433962264151,64.55849056603775,66.20011046437526,77.78512979564093
1199,20,28,Allegheny County West,12,Downtown,188.66013071895424,231.202614379085,240.91446446021155,295.24019628669754
1215,20,28,Allegheny County West,28,Allegheny County West,64.49019607843137,66.3442265795207,82.35243446488506,84.71998697086856
1230,20,28,Allegheny County West,43,Pittsburgh Southwest (remainder),13.88679245283019,16.316981132075473,17.73310107490334,20.836393763011426
1199,G31,28,Allegheny County West,12,Downtown,106.63398692810458,130.67973856209153,170.84792389624442,209.3737904003378
1215,G31,28,Allegheny County West,28,Allegheny County West,36.450980392156865,37.49891067538127,58.40140187369631,60.08038545514679
1230,G31,28,Allegheny County West,43,Pittsburgh Southwest (remainder),7.849056603773584,9.222641509433961,12.575681205683118,14.776425416677665
1231,G31,28,Allegheny County West,44,Allegheny County Southcentral,33.1889400921659,37.6221198156682,53.17499302437612,60.2777899265491
1199,29,28,Allegheny County West,12,Downtown,180.45751633986927,221.15032679738565,267.05474359519053,327.2750562943451
1215,29,28,Allegheny County West,28,Allegheny County West,61.68627450980392,63.45969498910676,91.28803585843566,93.9124782257722
1230,29,28,Allegheny County West,43,Pittsburgh Southwest (remainder),13.283018867924529,15.607547169811323,19.657220546373797,23.09723414198921
1194,28X,28,Allegheny County West,7,Squirrel Hill,10.0,20.0,11.18986599403843,22.37973198807686
1195,28X,28,Allegheny County West,8,Oakland,331.0,566.0,370.38456440267197,633.346415262575
1197,28X,28,Allegheny County West,10,Shadyside,12.0,17.0,13.427839192846115,19.02277218986533
1199,28X,28,Allegheny County West,12,Downtown,328.1045751633987,402.0915032679739,367.1446228109341,449.93500389100933
1200,28X,28,Allegheny County West,13,East Liberty,11.0,14.999999999999998,12.308852593442271,16.78479899105764
1215,28X,28,Allegheny County West,28,Allegheny County West,112.15686274509804,115.38126361655775,125.5020264429408,129.11008780921028
1227,28X,28,Allegheny County West,40,Midtown/Uptown,91.0,175.0,101.82778054574969,195.82265489567249
1229,28X,28,Allegheny County West,42,Homewood/Lincoln-Lemington,10.0,10.0,11.18986599403843,11.18986599403843
1230,28X,28,Allegheny County West,43,Pittsburgh Southwest (remainder),24.150943396226417,28.377358490566042,27.024582023338095,31.75388387742226
1199,G3,28,Allegheny County West,12,Downtown,180.45751633986927,221.15032679738565,320.04179589582355,392.21058333687387
1215,G3,28,Allegheny County West,28,Allegheny County West,61.68627450980392,63.45969498910676,109.40074138590305,112.54590644517144
1230,G3,28,Allegheny County West,43,Pittsburgh Southwest (remainder),13.283018867924529,15.607547169811323,23.55746271827336,27.6800186939712
1199,27,28,Allegheny County West,12,Downtown,270.6862745098039,331.7254901960785,146.95075838042234,180.08786166461323
1215,27,28,Allegheny County West,28,Allegheny County West,92.52941176470587,95.18954248366013,50.23256999617624,51.67670759513391
1230,27,28,Allegheny County West,43,Pittsburgh Southwest (remainder),19.924528301886788,23.411320754716975,10.816671623401453,12.709589157496707
1199,22,28,Allegheny County West,12,Downtown,205.0653594771242,251.3071895424837,329.93271232527513,404.331881718146
1215,22,28,Allegheny County West,28,Allegheny County West,70.09803921568628,72.11328976034861,112.78177975103033,116.02414637945934
1230,22,28,Allegheny County West,43,Pittsburgh Southwest (remainder),15.094339622641508,17.735849056603772,24.285507923694606,28.535471810341164
1364,14,32,Beaver County North,1,Pittsburgh Chateau Area,6.0,7.0,1.091779728651237,1.2737430167597765
1366,14,32,Beaver County North,3,Pittsburgh Upper North Side,1.0,1.0,0.1819632881085395,0.1819632881085395
1367,14,32,Beaver County North,4,Allegheny County Northwest,288.0,313.0,52.405426975259374,56.95450917797286
1395,14,32,Beaver County North,32,Beaver County North,958.0,950.0000000000001,174.32083000798085,172.86512370311254
1673,1,39,Westmoreland County,2,Pittsburgh Lower North Side,3.0,2.0,0.4930732258976534,0.3287154839317689
1676,1,39,Westmoreland County,5,Allegheny County North (remainder),377.0,386.0000000000001,61.96286872113844,63.44208839883142
1683,1,39,Westmoreland County,12,Downtown,45.357798165137616,36.99082568807339,7.454905286966356,6.079728583545378
1685,1,39,Westmoreland County,14,Strip District,4.0,4.0,0.6574309678635378,0.6574309678635378
1710,1,39,Westmoreland County,39,Westmoreland County,1119.8532110091744,1175.7798165137615,184.05654509471304,193.24851569126378
1713,1,39,Westmoreland County,42,Homewood/Lincoln-Lemington,8.36697247706422,9.688073394495413,1.375176703420978,1.5923098671190272
1681,P69,39,Westmoreland County,10,Shadyside,6.0,6.0,0.3132282277566659,0.3132282277566659
1683,P69,39,Westmoreland County,12,Downtown,11.339449541284404,9.247706422018348,0.5919726139254421,0.48277378223045764
1684,P69,39,Westmoreland County,13,East Liberty,9.0,10.0,0.4698423416349989,0.5220470462611099
1686,P69,39,Westmoreland County,15,Pittsburgh East (remainder),17.0,19.0,0.8874799786438867,0.9918893878961087
1690,P69,39,Westmoreland County,19,Monroeville Pitcairn Turtle Creek,26.950819672131143,28.327868852459012,1.4069595804151878,1.4788480261298325
1691,P69,39,Westmoreland County,20,Wilkinsburg Wilkins Braddock and vicinity,6.0983606557377055,6.885245901639346,0.3183631167362834,0.3594422285732233
1692,P69,39,Westmoreland County,21,Wilmerding Wall North Versailles,5.508196721311475,6.295081967213115,0.2875537828585786,0.3286328946955184
1710,P69,39,Westmoreland County,39,Westmoreland County,279.9633027522936,293.9449541284404,14.615401526333974,15.345309506610974
1713,P69,39,Westmoreland County,42,Homewood/Lincoln-Lemington,2.091743119266055,2.4220183486238533,0.10919883169498446,0.1264407524889294
1678,69,39,Westmoreland County,7,Squirrel Hill,5.0,7.0,0.14362965022324267,0.20108151031253974
1679,69,39,Westmoreland County,8,Oakland,29.0,37.0,0.8330519712948076,1.0628594116519958
1683,69,39,Westmoreland County,12,Downtown,46.302752293577974,37.761467889908246,1.3300896232600103,1.0847332849887463
1690,69,39,Westmoreland County,19,Monroeville Pitcairn Turtle Creek,110.04918032786884,115.67213114754098,3.161265055569272,3.322789547459673
1691,69,39,Westmoreland County,20,Wilkinsburg Wilkins Braddock and vicinity,24.901639344262296,28.11475409836066,0.7153227498003465,0.8076224594520042
1692,69,39,Westmoreland County,21,Wilmerding Wall North Versailles,22.491803278688526,25.704918032786885,0.6460979675616031,0.7383976772132607
1710,69,39,Westmoreland County,39,Westmoreland County,1143.1834862385322,1200.275229357798,32.83900885388551,34.47902227285659
1711,69,39,Westmoreland County,40,Midtown/Uptown,3.0,4.0,0.08617779013394561,0.11490372017859414
1713,69,39,Westmoreland County,42,Homewood/Lincoln-Lemington,8.541284403669723,9.889908256880732,0.24535633827126402,0.2840968127351478
1721,61C,40,Midtown/Uptown,6,Hazelwood,1.816733067729084,12.944223107569725,3.827482546483039,27.270813143691655
1722,61C,40,Midtown/Uptown,7,Squirrel Hill,2.3020193151887622,10.108867427568043,4.849880759623921,21.29730246617461
1723,61C,40,Midtown/Uptown,8,Oakland,35.28908188585608,98.58312655086849,74.34683025193146,207.69435144527546
1726,61C,40,Midtown/Uptown,11,Waterfront (West Homestead Homestead Munhall(part)),1.4615384615384617,4.092307692307693,3.0791606383565475,8.621649787398333
1727,61C,40,Midtown/Uptown,12,Downtown,57.977528089887635,199.01123595505615,122.14671532877419,419.27570191923417
1737,61C,40,Midtown/Uptown,22,McKeesport White Oak,0.6551724137931034,0.6551724137931034,1.3803133896081072,1.3803133896081072
1740,61C,40,Midtown/Uptown,25,Munhall Whitaker Duquesne,0.4505928853754941,1.8023715415019763,0.9493064418648642,3.797225767459457
1755,61C,40,Midtown/Uptown,40,Midtown/Uptown,0.6741573033707865,14.629213483146067,1.4203106433578396,30.82074096086512
1721,53L,40,Midtown/Uptown,6,Hazelwood,0.8764940239043825,6.245019920318725,0.17048095766792118,1.2146768233839385
1722,53L,40,Midtown/Uptown,7,Squirrel Hill,1.1106233538191397,4.877085162423178,0.21601987897649452,0.9486090337663455
1726,53L,40,Midtown/Uptown,11,Waterfront (West Homestead Homestead Munhall(part)),0.7051282051282051,1.974358974358974,0.13714974479053912,0.38401928541350955
1727,53L,40,Midtown/Uptown,12,Downtown,27.971614429331762,96.01419278533413,5.4405705976045935,18.675074888521813
1740,53L,40,Midtown/Uptown,25,Munhall Whitaker Duquesne,0.21739130434782608,0.8695652173913043,0.042283320528308514,0.16913328211323406
1741,53L,40,Midtown/Uptown,26,Baldwin Brentwood Whitehall West Mifflin,4.782608695652174,7.173913043478261,0.9302330516227872,1.3953495774341809
1755,53L,40,Midtown/Uptown,40,Midtown/Uptown,0.3252513305736251,7.057953873447665,0.06326244880935573,1.3727951391630193
1723,81,40,Midtown/Uptown,8,Oakland,19.811414392059554,55.344913151364764,58.09296862441078,162.28777206899525
1724,81,40,Midtown/Uptown,9,South Side,24.615384615384613,61.53846153846153,72.1796403750194,180.4491009375485
1727,81,40,Midtown/Uptown,12,Downtown,32.548787699586036,111.72560615020694,95.44274150120837,327.6127591994966
1730,81,40,Midtown/Uptown,15,Pittsburgh East (remainder),8.585365853658537,18.86178861788618,25.17485017957994,55.30838297028926
1755,81,40,Midtown/Uptown,40,Midtown/Uptown,0.3784742755765819,8.212891780011827,1.109799319781493,24.082645239258397
1722,71D,40,Midtown/Uptown,7,Squirrel Hill,2.6453028972783144,11.616330114135206,4.49553549373273,19.74126455943503
1723,71D,40,Midtown/Uptown,8,Oakland,40.5514888337469,113.28411910669976,68.91485189215202,192.51964636805593
1725,71D,40,Midtown/Uptown,10,Shadyside,5.768465909090907,18.23579545454545,9.803165930595906,30.99065358704512
1727,71D,40,Midtown/Uptown,12,Downtown,66.62329982259018,228.68835008870488,113.22234945956748,388.6422972147014
1728,71D,40,Midtown/Uptown,13,East Liberty,3.5355113636363638,10.420454545454545,6.008392021978137,17.70894490688293
1735,71D,40,Midtown/Uptown,20,Wilkinsburg Wilkins Braddock and vicinity,2.4632478632478634,7.837606837606837,4.186143753324219,13.319548306031606
1755,71D,40,Midtown/Uptown,40,Midtown/Uptown,0.7746895328208161,16.81076286221171,1.316538947204273,28.568895154332722
1757,71D,40,Midtown/Uptown,42,Homewood/Lincoln-Lemington,2.3849154746423924,6.30299089726918,4.0530225014452474,10.711559468105296
1723,71A,40,Midtown/Uptown,8,Oakland,42.09925558312656,117.60794044665016,67.6449869959868,188.97216808097312
1725,71A,40,Midtown/Uptown,10,Shadyside,5.988636363636362,18.931818181818176,9.622527128585157,30.41960189036598
1727,71A,40,Midtown/Uptown,12,Downtown,69.16617386162034,237.41691306918977,111.1360490019381,381.4809495973503
1728,71A,40,Midtown/Uptown,13,East Liberty,3.6704545454545454,10.818181818181818,5.897677917519935,17.382629651637703
1730,71A,40,Midtown/Uptown,15,Pittsburgh East (remainder),18.243902439024392,40.081300813008134,29.31426045781411,64.40254191489463
1755,71A,40,Midtown/Uptown,40,Midtown/Uptown,0.8042578356002366,17.452395032525132,1.2922796395574199,28.04246817839601
1756,71A,40,Midtown/Uptown,41,Highland Park,2.546816479400749,7.131086142322097,4.092218858598496,11.458212804075789
1722,65,40,Midtown/Uptown,7,Squirrel Hill,0.4644424934152766,2.039508340649693,0.16743213467257556,0.735245460953484
1723,65,40,Midtown/Uptown,8,Oakland,7.1197270471464025,19.889578163771713,2.56667104042075,7.170219299291634
1727,65,40,Midtown/Uptown,12,Downtown,11.697220579538731,40.15138971023062,4.216863528068666,14.474629226579886
1755,65,40,Midtown/Uptown,40,Midtown/Uptown,0.1360141927853341,2.95150798344175,0.04903329683800775,1.0640225413847682
1721,57,40,Midtown/Uptown,6,Hazelwood,0.9880478087649402,7.039840637450199,0.21905712442968545,1.5607820115615088
1722,57,40,Midtown/Uptown,7,Squirrel Hill,1.2519754170324846,5.497805092186128,0.2775717250510478,1.2189019230502536
1723,57,40,Midtown/Uptown,8,Oakland,19.19230769230769,53.615384615384606,4.2550691342577025,11.886906559429333
1726,57,40,Midtown/Uptown,11,Waterfront (West Homestead Homestead Munhall(part)),0.7948717948717948,2.2256410256410253,0.17622864817900974,0.49344021490122725
1727,57,40,Midtown/Uptown,12,Downtown,31.531638083973974,108.23418095801298,6.990785168449422,23.996276531700804
1755,57,40,Midtown/Uptown,40,Midtown/Uptown,0.3666469544648137,7.956238911886457,0.08128819963313283,1.7639539320389823
1722,71B,40,Midtown/Uptown,7,Squirrel Hill,2.6453028972783144,11.616330114135206,4.345708569754105,19.083328936746287
1723,71B,40,Midtown/Uptown,8,Oakland,40.5514888337469,113.28411910669976,66.61806204590607,186.10336371140895
1725,71B,40,Midtown/Uptown,10,Shadyside,5.768465909090907,18.23579545454545,9.476446633488615,29.957799034899494
1727,71B,40,Midtown/Uptown,12,Downtown,66.62329982259018,228.68835008870488,109.4488821231825,375.68965119492407
1728,71B,40,Midtown/Uptown,13,East Liberty,3.5355113636363638,10.420454545454545,5.808144710847864,17.11874230565686
1755,71B,40,Midtown/Uptown,40,Midtown/Uptown,0.7746895328208161,16.81076286221171,1.2726614200370059,27.61675281480303
1756,71B,40,Midtown/Uptown,41,Highland Park,2.453183520599251,6.868913857677902,4.0300944967838515,11.284264590994784
1721,56,40,Midtown/Uptown,6,Hazelwood,0.9561752988047808,6.812749003984063,0.2722301353368046,1.939639714274733
1723,56,40,Midtown/Uptown,8,Oakland,18.57320099255583,51.88585607940446,5.287926833250533,14.772284580263012
1727,56,40,Midtown/Uptown,12,Downtown,30.51448846836191,104.74275576581901,8.687699144559822,29.82103241248906
1737,56,40,Midtown/Uptown,22,McKeesport White Oak,0.3448275862068966,0.3448275862068966,0.09817494823209479,0.09817494823209479
1740,56,40,Midtown/Uptown,25,Munhall Whitaker Duquesne,0.23715415019762845,0.9486166007905138,0.06751952961416795,0.2700781184566718
1741,56,40,Midtown/Uptown,26,Baldwin Brentwood Whitehall West Mifflin,5.217391304347826,7.826086956521739,1.485429651511695,2.2281444772675423
1755,56,40,Midtown/Uptown,40,Midtown/Uptown,0.3548196333530456,7.69958604376109,0.10101975749488169,2.1921287376389325
1722,69,40,Midtown/Uptown,7,Squirrel Hill,0.9894644424934153,4.3450395083406494,0.23663285574495982,1.0391268882713454
1723,69,40,Midtown/Uptown,8,Oakland,15.168114143920596,42.373449131513645,3.627491814760522,10.133714608769875
1727,69,40,Midtown/Uptown,12,Downtown,24.920165582495564,85.5399172087522,5.95971890870897,20.45708164942893
1734,69,40,Midtown/Uptown,19,Monroeville Pitcairn Turtle Creek,1.8148148148148149,3.6296296296296298,0.43401742784784103,0.8680348556956821
1735,69,40,Midtown/Uptown,20,Wilkinsburg Wilkins Braddock and vicinity,0.9213675213675212,2.931623931623931,0.22034730952275003,0.7011050757542046
1754,69,40,Midtown/Uptown,39,Westmoreland County,1.0,0.0,0.2391524602426879,0.0
1755,69,40,Midtown/Uptown,40,Midtown/Uptown,0.2897693672383205,6.287995269071554,0.06929905707801126,1.5037895385928444
1757,69,40,Midtown/Uptown,42,Homewood/Lincoln-Lemington,0.8920676202860858,2.357607282184655,0.21334016609425735,0.5638275818205373
1723,82,40,Midtown/Uptown,8,Oakland,32.19354838709677,89.93548387096773,87.18427808995861,243.55688107695852
1725,82,40,Midtown/Uptown,10,Shadyside,4.579545454545455,14.477272727272728,12.40199929606774,39.206320355310915
1727,82,40,Midtown/Uptown,12,Downtown,52.891780011827315,181.5541099940863,143.23775688772153,491.67192829366735
1728,82,40,Midtown/Uptown,13,East Liberty,2.8068181818181817,8.272727272727272,7.601225375009259,22.403611631606235
1730,82,40,Midtown/Uptown,15,Pittsburgh East (remainder),13.951219512195122,30.65040650406504,37.78170045190738,83.00525099282682
1755,82,40,Midtown/Uptown,40,Midtown/Uptown,0.6150206978119456,13.345949142519219,1.665555312647925,36.14255028445997
1757,82,40,Midtown/Uptown,42,Homewood/Lincoln-Lemington,1.8933680104031207,5.003901170351105,5.127484586687513,13.551209264816997
1722,67,40,Midtown/Uptown,7,Squirrel Hill,1.1913959613696226,5.231782265144864,0.43980337955851495,1.9313104928439135
1723,67,40,Midtown/Uptown,8,Oakland,18.2636476426799,51.02109181141439,6.742018788684245,18.834417217286248
1727,67,40,Midtown/Uptown,12,Downtown,30.005913660555887,102.99704316972206,11.076671956720947,38.02132048400027
1734,67,40,Midtown/Uptown,19,Monroeville Pitcairn Turtle Creek,2.185185185185185,4.37037037037037,0.8066603048585321,1.6133206097170643
1735,67,40,Midtown/Uptown,20,Wilkinsburg Wilkins Braddock and vicinity,1.1094017094017097,3.5299145299145307,0.4095352316974088,1.303066646309937
1755,67,40,Midtown/Uptown,40,Midtown/Uptown,0.3489059727971614,7.571259609698402,0.12879851112466215,2.7949276914051686
1757,67,40,Midtown/Uptown,42,Homewood/Lincoln-Lemington,1.0741222366710013,2.838751625487646,0.39651182735568946,1.0479241151543222
1721,58,40,Midtown/Uptown,6,Hazelwood,0.8286852589641435,5.904382470119522,0.14821472297564228,1.0560299012014513
1722,58,40,Midtown/Uptown,7,Squirrel Hill,1.0500438981562774,4.611062335381914,0.1878058814175555,0.8247127836162219
1723,58,40,Midtown/Uptown,8,Oakland,16.096774193548384,44.967741935483865,2.8789928408772045,8.042717475316278
1727,58,40,Midtown/Uptown,12,Downtown,26.445890005913657,90.77705499704315,4.729986709272936,16.235954378806635
1755,58,40,Midtown/Uptown,40,Midtown/Uptown,0.3075103489059728,6.672974571259609,0.05499984545666205,1.1934966464095664
1723,83,40,Midtown/Uptown,8,Oakland,20.430521091811414,57.07444168734491,61.0898281169399,170.65976031064974
1724,83,40,Midtown/Uptown,9,South Side,25.384615384615387,63.46153846153847,75.9031932515085,189.75798312877123
1727,83,40,Midtown/Uptown,12,Downtown,33.565937315198106,115.21703134240093,100.36637499135007,344.5134174121691
1730,83,40,Midtown/Uptown,15,Pittsburgh East (remainder),8.853658536585368,19.451219512195124,26.473552768209064,58.161593202883545
1755,83,40,Midtown/Uptown,40,Midtown/Uptown,0.3903015966883501,8.469544648137198,1.1670508719924428,25.325003922236007
1723,71C,40,Midtown/Uptown,8,Oakland,37.765508684863526,105.50124069478909,65.90443412256364,184.10978189750244
1725,71C,40,Midtown/Uptown,10,Shadyside,5.372159090909091,16.982954545454543,9.374932768869414,29.636884237071047
1727,71C,40,Midtown/Uptown,12,Downtown,62.0461265523359,212.97693672383204,108.27644065516297,371.66517769074545
1728,71C,40,Midtown/Uptown,13,East Liberty,3.2926136363636367,9.704545454545455,5.745926535758674,16.93536242118346
1730,71C,40,Midtown/Uptown,15,Pittsburgh East (remainder),16.365853658536587,35.95528455284553,28.559984013424366,62.74541942343232
1735,71C,40,Midtown/Uptown,20,Wilkinsburg Wilkins Braddock and vicinity,2.2940170940170943,7.2991452991453,4.003279810428715,12.73770848772773
1755,71C,40,Midtown/Uptown,40,Midtown/Uptown,0.7214665878178593,15.655824955647548,1.2590283797111976,27.320915839732987
1757,71C,40,Midtown/Uptown,42,Homewood/Lincoln-Lemington,2.2210663198959693,5.86996098829649,3.875973714081,10.243644815785501
1722,61B,40,Midtown/Uptown,7,Squirrel Hill,2.3020193151887622,10.108867427568043,3.5975568445842545,15.797967013174334
1723,61B,40,Midtown/Uptown,8,Oakland,35.28908188585608,98.58312655086849,55.14918021751945,154.06404253150723
1727,61B,40,Midtown/Uptown,12,Downtown,57.977528089887635,199.01123595505615,90.60630014511763,311.0113930562642
1735,61B,40,Midtown/Uptown,20,Wilkinsburg Wilkins Braddock and vicinity,2.1435897435897435,6.82051282051282,3.349965790100046,10.658982059409237
1755,61B,40,Midtown/Uptown,40,Midtown/Uptown,0.6741573033707865,14.629213483146067,1.053561629594391,22.862287362198284
1757,61B,40,Midtown/Uptown,42,Homewood/Lincoln-Lemington,2.0754226267880367,5.4850455136540965,3.243435373084216,8.571936343151142
1722,61A,40,Midtown/Uptown,7,Squirrel Hill,2.22124670763828,9.75417032484636,3.8954437170657537,17.10607893146266
1723,61A,40,Midtown/Uptown,8,Oakland,34.05086848635236,95.12406947890818,59.71567284699558,166.82093777296961
1727,61A,40,Midtown/Uptown,12,Downtown,55.943228858663524,192.02838557066826,98.1087326412102,336.76392878703774
1735,61A,40,Midtown/Uptown,20,Wilkinsburg Wilkins Braddock and vicinity,2.068376068376068,6.58119658119658,3.627351492465017,11.541572930570508
1755,61A,40,Midtown/Uptown,40,Midtown/Uptown,0.6505026611472502,14.11590774689533,1.140799216758258,24.755343003654197
1757,61A,40,Midtown/Uptown,42,Homewood/Lincoln-Lemington,2.0026007802340704,5.2925877763329,3.512000085505201,9.281714511692318
1721,52L,40,Midtown/Uptown,6,Hazelwood,0.3824701195219123,2.725099601593625,0.02808690335524336,0.20011918640610893
1722,52L,40,Midtown/Uptown,7,Squirrel Hill,0.4846356453028973,2.1281826163301143,0.03558948487046092,0.15628425964854578
1726,52L,40,Midtown/Uptown,11,Waterfront (West Homestead Homestead Munhall(part)),0.3076923076923077,0.8615384615384616,0.022595553660788734,0.06326755025020846
1727,52L,40,Midtown/Uptown,12,Downtown,12.205795387344766,41.89710230632761,0.8963392901039078,3.076736726031088
1740,52L,40,Midtown/Uptown,25,Munhall Whitaker Duquesne,0.09486166007905138,0.3794466403162055,0.006966218124670043,0.027864872498680172
1755,52L,40,Midtown/Uptown,40,Midtown/Uptown,0.1419278533412182,3.079834417504435,0.010422549884929161,0.22616933250296278
1722,28X,40,Midtown/Uptown,7,Squirrel Hill,1.6154521510096576,7.093942054433714,0.056458989435826126,0.2479286057834104
1723,28X,40,Midtown/Uptown,8,Oakland,24.764267990074444,69.18114143920596,0.8654948671576106,2.4178353603561304
1725,28X,40,Midtown/Uptown,10,Shadyside,3.5227272727272725,11.136363636363635,0.12311699962880338,0.38920857947170096
1727,28X,40,Midtown/Uptown,12,Downtown,40.68598462448256,139.65700768775872,1.4219483843357192,4.88092050065005
1728,28X,40,Midtown/Uptown,13,East Liberty,2.159090909090909,6.363636363636363,0.07545880622410531,0.22240490255525774
1743,28X,40,Midtown/Uptown,28,Allegheny County West,41.0,75.0,1.4329230150345893,2.621200637258395
1755,28X,40,Midtown/Uptown,40,Midtown/Uptown,0.4730928444707274,10.266114725014784,0.016534283538787435,0.35879395279168735
1757,28X,40,Midtown/Uptown,42,Homewood/Lincoln-Lemington,1.4564369310793237,3.8491547464239266,0.05090151215829045,0.13452542498976763
1758,28X,40,Midtown/Uptown,43,Pittsburgh Southwest (remainder),56.0,98.0,1.957163142486268,3.4250354993509693
1721,61D,40,Midtown/Uptown,6,Hazelwood,2.151394422310757,15.328685258964143,3.0850545023847364,21.981013329491248
1722,61D,40,Midtown/Uptown,7,Squirrel Hill,2.726075504828797,11.971027216856891,3.9091351278022564,17.166202082957735
1723,61D,40,Midtown/Uptown,8,Oakland,41.789702233250615,116.74317617866004,59.925556974129314,167.40726737862977
1726,61D,40,Midtown/Uptown,11,Waterfront (West Homestead Homestead Munhall(part)),1.7307692307692308,4.846153846153846,2.481886795187721,6.949283026525618
1727,61D,40,Midtown/Uptown,12,Downtown,68.65759905381431,235.67120047309282,98.45355778899604,337.94756115478634
1755,61D,40,Midtown/Uptown,40,Midtown/Uptown,0.7983441750443525,17.32406859846245,1.1448088114999542,24.842351209549005
